,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
31,"Take My Breath - Single Version","The Weeknd",13898588,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
32,"love nwantiti (ah ah ah)",CKay,13833060,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
33,"Qué Más Pues?","J Balvin",13614671,https://open.spotify.com/track/6D2TCm4nf5nxAcdGJ7w3QP
34,"Meet Me At Our Spot","THE ANXIETY",13473188,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG
35,"I WANNA BE YOUR SLAVE",Måneskin,13194771,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
36,"Blinding Lights","The Weeknd",13014956,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
37,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",12579776,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
38,"SCOOP (feat. Doja Cat)","Lil Nas X",12520878,https://open.spotify.com/track/6bpq1jGkVz66Q3LYeoXdjZ
39,2055,"Sleepy Hallow",12485782,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
40,"drivers license","Olivia Rodrigo",11952143,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
41,"Get Into It (Yuh)","Doja Cat",11866242,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
42,"Don't Be Shy",Tiësto,11353821,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
43,Cúrame,"Rauw Alejandro",11285718,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I
44,"Ley Seca","Jhay Cortez",11265184,https://open.spotify.com/track/3JCaq3KDSROg3TXhdiDa9n
45,"deja vu","Olivia Rodrigo",11066776,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
46,París,Ingratax,11002366,https://open.spotify.com/track/4bF2y8rR7GUjrd5LNEvej3
47,"family ties (with Kendrick Lamar)","Baby Keem",10790268,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN
48,"AM Remix","Nio Garcia",10781878,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
49,"Volando - Remix",Mora,10771882,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
50,"DOLLA SIGN SLIME (feat. Megan Thee Stallion)","Lil Nas X",10550949,https://open.spotify.com/track/7zQirOExB0VR8yWUOqYeio
51,Sobrio,Maluma,10490056,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
52,Butter,BTS,10212971,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
53,"Where Are You Now","Lost Frequencies",9999678,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
54,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",9869162,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
55,"Like I Can","Sam Smith",9813362,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
56,"Watermelon Sugar","Harry Styles",9777591,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
57,"DEAD RIGHT NOW","Lil Nas X",9615847,https://open.spotify.com/track/3grVoZ10bm2jUGpo7BxpuF
58,"Don't Go Yet","Camila Cabello",9402674,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
59,"Leave The Door Open","Bruno Mars",9368376,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
60,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,9338021,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
61,"Champagne Poetry",Drake,9273584,https://open.spotify.com/track/2HSmyk2qMN8WQjuGhaQgCk
62,"Entre Nosotros","Tiago PZK",9230616,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb
63,"Sweater Weather","The Neighbourhood",9201753,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
64,happier,"Olivia Rodrigo",9167057,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
65,"Mood (feat. iann dior)",24kGoldn,9162592,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
66,"Love Tonight - Edit",Shouse,9066520,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
67,"SUN GOES DOWN","Lil Nas X",9056136,https://open.spotify.com/track/6btdl1Vl6Ta5lUwUSOFW2H
68,DÁKITI,"Bad Bunny",8997854,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
69,"Dark Red","Steve Lacy",8972367,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
70,"Una Nota","J Balvin",8922665,https://open.spotify.com/track/7iqOIHHEmu6Vhw25GgQ2eA
71,"TALES OF DOMINICA","Lil Nas X",8726024,https://open.spotify.com/track/5S4PZ7AuYlYiVIVik3wHUf
72,"Permission to Dance",BTS,8686128,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
73,Freaks,"Surf Curse",8611134,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
74,"Pareja Del Año","Sebastian Yatra",8459196,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
75,"Someone You Loved","Lewis Capaldi",8388161,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
76,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,8387045,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
77,"I GUESS I'M IN LOVE","Clinton Kane",8365898,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
78,"Don't Start Now","Dua Lipa",8314881,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
79,Dynamite,BTS,8302656,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
80,"ONE OF ME (feat. Elton John)","Lil Nas X",8266667,https://open.spotify.com/track/3JR2RztQcOjUQGQSybxDIO
81,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,8262943,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
82,Miénteme,TINI,8239521,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
83,Moon,"Kanye West",8228741,https://open.spotify.com/track/2Rd4eJ4KwXQQn2sMSToyUM
84,"LOST IN THE CITADEL","Lil Nas X",8200216,https://open.spotify.com/track/6th8IdY4lYeM0QlSQJhhkp
85,"Ain't Shit","Doja Cat",8167885,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
86,"Astronaut In The Ocean","Masked Wolf",8097836,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
87,"Tiroteo - Remix","Marc Seguí",8010126,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
88,"jealousy, jealousy","Olivia Rodrigo",7855715,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
89,"The Business",Tiësto,7738475,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
90,"edamame (feat. Rich Brian)",bbno$,7699384,https://open.spotify.com/track/1uMHCAyGmHqyygoNRuo7MV
91,"love nwantiti (feat. ElGrande Toto) - North African Remix",CKay,7698403,https://open.spotify.com/track/1EYeZGTMCjV7uVey5fNWXM
92,"Love Again","Dua Lipa",7695070,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
93,Nostálgico,Rvssian,7686075,https://open.spotify.com/track/2BEcap3xJtmiPaHKyfQi4e
94,"AM I DREAMING (feat. Miley Cyrus)","Lil Nas X",7632690,https://open.spotify.com/track/6isTQfKXhNO3EyJd9mSxx8
95,"favorite crime","Olivia Rodrigo",7620617,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
96,"911 - Remix",Sech,7619310,https://open.spotify.com/track/27RSJHEA99Y0Vsow7nA37A
97,"Have Mercy",Chlöe,7601818,https://open.spotify.com/track/5SixeLvPsYpk7qq9lo5xYg
98,"Off The Grid","Kanye West",7499273,https://open.spotify.com/track/2gbMPBrBVj3CuNTLp2dHYs
99,"Summer of Love (Shawn Mendes & Tainy)","Shawn Mendes",7490488,https://open.spotify.com/track/0z8hI3OPS8ADPWtoCjjLl6
100,MONEY,LISA,7486441,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
101,"Save Your Tears","The Weeknd",7408114,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
102,"Chosen (feat. Ty Dolla $ign)",Blxst,7276769,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
103,"Arranhão - Ao Vivo","Henrique & Juliano",7252496,https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw
104,"DONT WANT IT","Lil Nas X",7187013,https://open.spotify.com/track/4vsJWPwWPS27gRM4oLjBNO
105,"lovely (with Khalid)","Billie Eilish",7184315,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
106,Perfect,"Ed Sheeran",7070755,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
107,Loco,"Justin Quiles",7063041,https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72
108,RAPSTAR,"Polo G",7040590,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
109,"No Friends In The Industry",Drake,6994162,https://open.spotify.com/track/2tUL6dZf1mywCj5WvCPZw6
110,"double take",dhruv,6957330,https://open.spotify.com/track/2CVChktEKBsM6v4IfdFU5k
111,Believer,"Imagine Dragons",6942462,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
112,"Before You Go","Lewis Capaldi",6933137,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
113,Circles,"Post Malone",6863297,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
114,positions,"Ariana Grande",6848856,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
115,"Dance Monkey","Tones And I",6746723,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
116,A-O-K,"Tai Verdes",6619255,https://open.spotify.com/track/1sx0XsWUusUoPstbvokZjP
117,Arcade,"Duncan Laurence",6616894,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
118,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6548663,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
119,"Heartbreak Anniversary",Giveon,6536464,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
120,"Happier Than Ever - Edit","Billie Eilish",6521881,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
121,"Poblado - Remix","J Balvin",6486425,https://open.spotify.com/track/2K1CQMoG2Dy5nmeOYnhoi8
122,telepatía,"Kali Uchis",6455273,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
123,"Bala Love","Mc Anjim",6452194,https://open.spotify.com/track/48Ll1C6qAnP2UjnopQDh4a
124,Levitating,"Dua Lipa",6389281,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
125,"Meu Pedaço de Pecado","João Gomes",6384423,https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6
126,"Shape of You","Ed Sheeran",6363090,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
127,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi",6306282,https://open.spotify.com/track/2rOnSn2piaqLAlYjtfUBlY
128,"You Right","Doja Cat",6272070,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
129,"Smells Like Teen Spirit",Nirvana,6254740,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
130,"WITHOUT YOU","The Kid LAROI",6253444,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
131,Heather,"Conan Gray",6234893,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
132,"ALMAS GEMELAS","Myke Towers",6216701,https://open.spotify.com/track/2KcNrONbZ0hvBPjvrDO2tx
133,"Quer Voar",Matuê,6178980,https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz
134,VOID,"Lil Nas X",6151453,https://open.spotify.com/track/3e6ebtUCZ0tZL1J7wvM8Xi
135,"Você Beberia Ou Não Beberia?","Zé Neto & Cristiano",6135526,https://open.spotify.com/track/4P7IXYPAkinTdZrBF5bGWp
136,September,"Earth, Wind & Fire",6115461,https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw
137,"Bohemian Rhapsody - Remastered 2011",Queen,6093064,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
138,"Daddy Issues","The Neighbourhood",6075319,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
139,"you broke me first","Tate McRae",6044089,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
140,"Jugaste y Sufrí","Eslabon Armado",5958054,https://open.spotify.com/track/3NqBxTOMCJ3zW9CIP51td4
141,"Chega E Senta - Ao Vivo","John Amplificado",5957231,https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl
142,brutal,"Olivia Rodrigo",5945539,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
143,Señorita,"Shawn Mendes",5921234,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
144,Run,OneRepublic,5891029,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
145,"Head & Heart (feat. MNEK)","Joel Corry",5888983,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
146,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",5865185,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
147,"Butter (Megan Thee Stallion Remix)",BTS,5864926,https://open.spotify.com/track/3JR0ducCexKbeK47g6AHm5
148,"Talking to the Moon","Bruno Mars",5857501,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
149,"The Nights",Avicii,5850005,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
150,"Goosebumps - Remix","Travis Scott",5848651,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
151,"Mon Amour - Remix",zzoilo,5835230,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R
152,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,5834527,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
153,"Obsessed With You","Central Cee",5825908,https://open.spotify.com/track/4PYfFHKfjYz6dwAtZhBy1z
154,Yellow,Coldplay,5804106,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
155,"Another Love","Tom Odell",5801692,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
156,"The Real Slim Shady",Eminem,5784976,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
157,"Counting Stars",OneRepublic,5783797,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
158,"Ela e Ela","Zé Neto & Cristiano",5775348,https://open.spotify.com/track/5Yu1AOnIzC1tWRJ4U0uW7u
159,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,5770573,https://open.spotify.com/track/30QR0ndUdiiMQMA9g1PGCm
160,"Gangsta's Paradise",Coolio,5767379,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
161,Loverboy,A-Wall,5757943,https://open.spotify.com/track/0qXP5fMhxGzxALOkXYUxfP
162,Dandelions,"Ruth B.",5745243,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
163,Shallow,"Lady Gaga",5743636,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
164,TSU,Drake,5735839,https://open.spotify.com/track/4s7QLoImIwmPi9L6dq1nVW
165,"Take Me To Church",Hozier,5722577,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
166,Memories,"Maroon 5",5716811,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI
167,goosebumps,"Travis Scott",5716347,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
168,"A La Antigüita","Calibre 50",5713442,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT
169,Riptide,"Vance Joy",5704490,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
170,"Say You Won't Let Go","James Arthur",5699706,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
171,"Wildest Dreams","Taylor Swift",5699022,https://open.spotify.com/track/3fVnlF4pGqWI9flVENcT28
172,"Ranjha (From ""Shershaah"")","Jasleen Royal",5683967,https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j
173,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",5654594,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
174,"LIFE AFTER SALEM","Lil Nas X",5646641,https://open.spotify.com/track/6D3t4w54PgLNGQ48R7th7R
175,"Every Breath You Take","The Police",5632746,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
176,"Here's Your Perfect","Jamie Miller",5621978,https://open.spotify.com/track/2aTKrdenCq5qBOoJPFdn4P
177,"Wants and Needs (feat. Lil Baby)",Drake,5598555,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
178,"Botella Tras Botella","Gera MX",5579092,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
179,"Mr. Brightside","The Killers",5530728,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
180,"Wake Me Up",Avicii,5499650,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
181,2/Catorce,"Rauw Alejandro",5492402,https://open.spotify.com/track/0PwFN7vRvY80Hnkoew2x3f
182,"Wow Wow (feat. Becky G)","Maria Becerra",5491736,https://open.spotify.com/track/4Yip3hds5IHyT7AqoNHfmX
183,"7 rings","Ariana Grande",5484067,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
184,"Jocelyn Flores",XXXTENTACION,5474919,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
185,"Dreams - 2004 Remaster","Fleetwood Mac",5435438,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
186,"Roses - Imanbek Remix","SAINt JHN",5431486,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
187,"She Knows (feat. Amber Coffman & Cults)","J. Cole",5425131,https://open.spotify.com/track/0Fs9cdPDhptWEDJmiCbkEW
188,"Hold On","Justin Bieber",5415289,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
189,"Rumors (feat. Cardi B)",Lizzo,5381289,https://open.spotify.com/track/6KgtcmCF9Ky68XC7ezxl3s
190,"No Role Modelz","J. Cole",5365588,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
191,"All of Me","John Legend",5361387,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
192,INFERNO,"Sub Urban",5359388,https://open.spotify.com/track/7aonAWn0J0AJ47ZU9WHCXC
193,"Never Going Home",Kungs,5341858,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
194,Rasputin,Majestic,5335370,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
195,"bad guy","Billie Eilish",5333841,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
196,"Papi’s Home",Drake,5320793,https://open.spotify.com/track/6jy9yJfgCsMHdu2Oz4BGKX
197,"Your Love (9PM)",ATB,5309756,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
198,"Fiel - Remix",Wisin,5304766,https://open.spotify.com/track/43qcs9NpJhDxtG91zxFkj7
199,"Motley Crew","Post Malone",5298156,https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed
200,Hawái,Maluma,5246602,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
