,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
48,"Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)",Tainy,12553932,https://open.spotify.com/track/4gzsuuZypVbxs0Af1LSZyB
49,MONEY,LISA,12514626,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
50,"Blinding Lights","The Weeknd",12281286,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
51,Ghost,"Justin Bieber",12054452,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
52,"I Hate U",SZA,12049584,https://open.spotify.com/track/5dXWFMwD7I7zXsInONVl0H
53,"Happier Than Ever","Billie Eilish",12004923,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
54,Toxic,BoyWithUke,11999344,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
55,"THATS WHAT I WANT","Lil Nas X",11747963,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
56,"Where Are You Now","Lost Frequencies",11688533,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
57,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",11394328,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
58,"One Right Now (with The Weeknd)","Post Malone",11157671,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj
59,traitor,"Olivia Rodrigo",11135909,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
60,"Levitating (feat. DaBaby)","Dua Lipa",11043980,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
61,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,10951790,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
62,"Todo De Ti","Rauw Alejandro",10933856,https://open.spotify.com/track/3rdAz1fbUfZxYgaCviYhRo
63,"Mon Amour - Remix",zzoilo,10916871,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R
64,"I Love You So","The Walters",10696917,https://open.spotify.com/track/4SqWKzw0CbA05TGszDgMlc
65,"Sweater Weather","The Neighbourhood",10673541,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
66,"drivers license","Olivia Rodrigo",10604963,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
67,"Oh My God",Adele,10575424,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX
68,"Smokin Out The Window","Bruno Mars",10460252,https://open.spotify.com/track/7sMBvZCSUl99bJLXZaLa0b
69,"Santa Claus Is Coming To Town","The Jackson 5",10219748,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z
70,"Christmas (Baby Please Come Home)","Darlene Love",10106550,https://open.spotify.com/track/47ohYW8e7dxCYn9qbUMBCI
71,Volví,Aventura,10048431,https://open.spotify.com/track/2vmfvSoZBFAt9hhRoEByLi
72,"Christmas (Baby Please Come Home)","Mariah Carey",9529174,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
73,DÁKITI,"Bad Bunny",9409609,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
74,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",9376979,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
75,"My Only Wish (This Year)","Britney Spears",9368496,https://open.spotify.com/track/0YWUHZPJVg4iujddsJDwhM
76,"Run Rudolph Run - Single Version","Chuck Berry",9361662,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
77,"Thank God It's Christmas - Non-Album Single",Queen,9359966,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
78,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",9355694,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
79,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",9251857,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
80,Nostálgico,Rvssian,9218139,https://open.spotify.com/track/2BEcap3xJtmiPaHKyfQi4e
81,"I AM WOMAN","Emmy Meli",9143803,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb
82,Medallo,Blessd,9092526,https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw
83,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",9026000,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
84,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",8984403,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
85,"Life Goes On","Oliver Tree",8957143,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
86,Butter,BTS,8888377,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB
87,"Meet Me At Our Spot","THE ANXIETY",8867248,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG
88,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",8861032,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
89,"Girl Of My Dreams (with SUGA of BTS)","Juice WRLD",8731742,https://open.spotify.com/track/7DF8lvLdV3htIbuTWpc7lR
90,"Blue Christmas","Elvis Presley",8683292,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
91,"Super Gremlin","Kodak Black",8573727,https://open.spotify.com/track/4A8cWXxKfIL3lAyUDzXbCF
92,"Tacones Rojos","Sebastian Yatra",8475740,https://open.spotify.com/track/0Be7sopyKMv8Y8npsUkax2
93,"Have Yourself A Merry Little Christmas","Sam Smith",8461590,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
94,"Broadway Girls (feat. Morgan Wallen)","Lil Durk",8450595,https://open.spotify.com/track/3DZ8dbKg4OTSSqGARvecYd
95,"The Motto",Tiësto,8429825,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
96,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",8370954,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
97,"SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",Amaarae,8297636,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC
98,"Jingle Bells - Remastered 1999","Frank Sinatra",8288039,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL
99,"Watermelon Sugar","Harry Styles",8203725,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
100,"DANCE CRIP",Trueno,8158951,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV
101,"Save Your Tears","The Weeknd",8099969,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
102,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",8080733,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
103,"Wandered To LA (with Justin Bieber)","Juice WRLD",8040712,https://open.spotify.com/track/1cA4wEmLkKlttS6N89LbJh
104,"Christmas Lights",Coldplay,8016649,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
105,"Leave The Door Open","Bruno Mars",8000612,https://open.spotify.com/track/1LPSkqVhWVRUkKE03YUkpB
106,"deja vu","Olivia Rodrigo",7973604,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
107,"Santa Baby","Kylie Minogue",7970216,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
108,"Pope Is a Rockstar",SALES,7923386,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2
109,"You Right","Doja Cat",7853632,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
110,"LA FAMA (with The Weeknd)",ROSALÍA,7756005,https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK
111,"Salimo de Noche","Tiago PZK",7753601,https://open.spotify.com/track/6P096SaOzrgGxs8NWOfX7M
112,"Dark Red","Steve Lacy",7744319,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
113,"Volando - Remix",Mora,7734941,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
114,"Vai Lá Em Casa Hoje","George Henrique & Rodrigo",7669810,https://open.spotify.com/track/1c4htMHiolERc0YJvZNdlc
115,"Don't Start Now","Dua Lipa",7664350,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
116,"Baby, It's Cold Outside","Dean Martin",7644841,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
117,"Someone You Loved","Lewis Capaldi",7583935,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
118,"Don't Be Shy",Tiësto,7576859,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
119,Believer,"Imagine Dragons",7542828,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
120,Sobrio,Maluma,7494077,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
121,Dynamite,BTS,7491116,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW
122,"Knife Talk (with 21 Savage ft. Project Pat)",Drake,7431059,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
123,"One More Sleep","Leona Lewis",7399462,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
124,"Esqueça-Me Se For Capaz","Marília Mendonça",7389948,https://open.spotify.com/track/4qsOrxBv09HhNSpsgMRXdC
125,Desesperados,"Rauw Alejandro",7335491,https://open.spotify.com/track/6mmPpaltUZK7xjNlBPQQ0p
126,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",7298609,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
127,"Better Days (NEIKED x Mae Muller x Polo G)",NEIKED,7286247,https://open.spotify.com/track/6f5ExP43esnvdKPddwKXJH
128,Cúrame,"Rauw Alejandro",7271761,https://open.spotify.com/track/1FlL8ycld6uVDDyhV7P5FA
129,"White Christmas","Amy Grant",7238181,https://open.spotify.com/track/370oYn3s5EKu7ziUpMQQTr
130,"It'll Be Okay","Shawn Mendes",7122526,https://open.spotify.com/track/2KnLkZ3z7PO3kgVGHGqDpD
131,"Santa Claus Is Coming to Town","Michael Bublé",7109052,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
132,Dandelions,"Ruth B.",7093313,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
133,"Qué Más Pues?","J Balvin",7023809,https://open.spotify.com/track/6D2TCm4nf5nxAcdGJ7w3QP
134,"Mood (feat. iann dior)",24kGoldn,7019372,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
135,"lovely (with Khalid)","Billie Eilish",6987815,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
136,"Rudolph The Red-Nosed Reindeer","Dean Martin",6979850,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
137,"Carol of the Bells","Mykola Dmytrovych Leontovych",6953756,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
138,"Santa, Can’t You Hear Me","Kelly Clarkson",6908259,https://open.spotify.com/track/2O3MQ6H3gjrIWDcpeTrikT
139,"Arranhão - Ao Vivo","Henrique & Juliano",6780544,https://open.spotify.com/track/3IMLoeLerS7TMpKjxUgAhx
140,"Rolling in the Deep",Adele,6777407,https://open.spotify.com/track/6IAZHEBUIGJ6NJKxxOBIEr
141,"Get Into It (Yuh)","Doja Cat",6763528,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
142,ELEVEN,IVE,6740100,https://open.spotify.com/track/7n2FZQsaLb7ZRfRPfEeIvr
143,"Praise God","Kanye West",6719644,https://open.spotify.com/track/0WSEq9Ko4kFPt8yo3ICd6T
144,"AM Remix","Nio Garcia",6673583,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
145,"I WANNA BE YOUR SLAVE",Måneskin,6663731,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
146,"Already Dead","Juice WRLD",6645001,https://open.spotify.com/track/2quVkyLSVr5wX2QIhnexUt
147,"Joy To The World","Nat King Cole",6636309,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
148,"Please Come Home for Christmas - 2013 Remaster",Eagles,6612537,https://open.spotify.com/track/3QIoEi8Enr9uHffwInGIsC
149,"Ley Seca","Jhay Cortez",6589198,https://open.spotify.com/track/3JCaq3KDSROg3TXhdiDa9n
150,happier,"Olivia Rodrigo",6566836,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
151,"Toma Toma Vapo Vapo","Zé Felipe",6554351,https://open.spotify.com/track/5VTjBl3ddZEiG2LrH4VzyR
152,"Way 2 Sexy (with Future & Young Thug)",Drake,6547093,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
153,"The Feels",TWICE,6535785,https://open.spotify.com/track/1qE8DOtw7zdXHMgZm20eLM
154,Presepada,"Marília Mendonça",6520509,https://open.spotify.com/track/3YvE7uo4ffseBoJPh8IhHp
155,Bar,TINI,6493059,https://open.spotify.com/track/0lJE8f0lx8mUSfMyxeYpiC
156,Heather,"Conan Gray",6491251,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
157,Freaks,"Surf Curse",6485206,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
158,"What Christmas Means To Me","Stevie Wonder",6476486,https://open.spotify.com/track/1V0qqWBbIWt8hlAjxTZedR
159,2055,"Sleepy Hallow",6462048,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
160,"Little Saint Nick - 1991 Remix","The Beach Boys",6449188,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
161,"Santa's Coming for Us",Sia,6413239,https://open.spotify.com/track/1N1ZpYUJc9fwrqk53FGgWv
162,positions,"Ariana Grande",6367616,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
163,"I Saw Mommy Kissing Santa Claus","The Jackson 5",6348910,https://open.spotify.com/track/3lkYS3iMpWMVpaJ0yJAFrJ
164,"Another Love","Tom Odell",6327806,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
165,"The Business",Tiësto,6312144,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
166,"Astronaut In The Ocean","Masked Wolf",6282560,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
167,Perfect,"Ed Sheeran",6261655,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
168,Burn,"Juice WRLD",6255991,https://open.spotify.com/track/0QwKxajohg1rAMMmv1AWe1
169,"Without Me",Eminem,6234923,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
170,"Dance Monkey","Tones And I",6133842,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
171,Sky,"Playboi Carti",6124121,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ
172,"Lucid Dreams","Juice WRLD",6119286,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
173,"Before You Go","Lewis Capaldi",6115569,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
174,Yellow,Coldplay,6072531,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
175,Circles,"Post Malone",6028433,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
176,Ameaça,"Paulo Pires",6010774,https://open.spotify.com/track/4fSHADbZbhpZCT9oJpxwbP
177,"Shape of You","Ed Sheeran",6003129,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
178,"No Lie","Sean Paul",5989591,https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA
179,Acapulco,"Jason Derulo",5955830,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
180,"Fair Trade (with Travis Scott)",Drake,5950659,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
181,"I'll Be Home for Christmas","Michael Bublé",5934811,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
182,GALOPA,"PEDRO SAMPAIO",5933571,https://open.spotify.com/track/2wG1R0uDFwyobcWzVssC1J
183,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,5920712,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
184,"Daddy Issues","The Neighbourhood",5913884,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
185,"The Nights",Avicii,5879158,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
186,RAPSTAR,"Polo G",5873119,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
187,"I Wish It Could Be Christmas Everyday",Wizzard,5872828,https://open.spotify.com/track/1mH6tZC6iXIHPI6EixCwxw
188,"Take Me To Church",Hozier,5826257,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
189,"Bohemian Rhapsody - Remastered 2011",Queen,5825439,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
190,"Smells Like Teen Spirit - Remastered",Nirvana,5819046,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu
191,Bored,"Billie Eilish",5816216,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ
192,"Pareja Del Año","Sebastian Yatra",5798129,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
193,"The Real Slim Shady",Eminem,5770204,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
194,Enchanted,"Taylor Swift",5745886,https://open.spotify.com/track/04S1pkp1VaIqjg8zZqknR5
195,"Todo Mundo Menos Você","Marília Mendonça",5731878,https://open.spotify.com/track/053zWWZDziDJd3U94x8RuP
196,"Why'd You Only Call Me When You're High?","Arctic Monkeys",5727306,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
197,"family ties (with Kendrick Lamar)","Baby Keem",5727249,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN
198,"A La Antigüita","Calibre 50",5727154,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT
199,"Heartbreak Anniversary",Giveon,5712476,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
200,"Winter Wonderland","Tony Bennett",5699772,https://open.spotify.com/track/1yxcKrEcxt4O03IIC25yHk
