,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
77,"Save Your Tears","The Weeknd",9399699,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
78,"deja vu","Olivia Rodrigo",9386645,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
79,Butter,BTS,9267959,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
80,Nostálgico,Rvssian,9184396,https://open.spotify.com/track/2BEcap3xJtmiPaHKyfQi4e
81,"Watermelon Sugar","Harry Styles",9179622,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
82,"Step Into Christmas","Elton John",8838005,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
83,"DANCE CRIP",Trueno,8585665,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV
84,"LA FAMA (with The Weeknd)",ROSALÍA,8575881,https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK
85,"Better Days (NEIKED x Mae Muller x Polo G)",NEIKED,8540820,https://open.spotify.com/track/6f5ExP43esnvdKPddwKXJH
86,"The Christmas Song (Merry Christmas To You)","Nat King Cole",8511710,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
87,"Dark Red","Steve Lacy",8406048,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
88,"I AM WOMAN","Emmy Meli",8388043,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb
89,"You Right","Doja Cat",8373790,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
90,"Way 2 Sexy (with Future & Young Thug)",Drake,8358786,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
91,Dynamite,BTS,8353598,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
92,"A Holly Jolly Christmas - Single Version","Burl Ives",8214746,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
93,"Don't Be Shy",Tiësto,8140566,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
94,"Salimo de Noche","Tiago PZK",8136796,https://open.spotify.com/track/6P096SaOzrgGxs8NWOfX7M
95,"Someone You Loved","Lewis Capaldi",8099923,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
96,"Praise God","Kanye West",8094116,https://open.spotify.com/track/0WSEq9Ko4kFPt8yo3ICd6T
97,"Knife Talk (with 21 Savage ft. Project Pat)",Drake,8093883,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
98,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",8070068,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
99,"Volando - Remix",Mora,7956424,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
100,"Don't Start Now","Dua Lipa",7655263,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
101,Cúrame,"Rauw Alejandro",7627144,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I
102,"I WANNA BE YOUR SLAVE",Måneskin,7566148,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
103,"Mood (feat. iann dior)",24kGoldn,7552543,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
104,Sobrio,Maluma,7525649,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
105,happier,"Olivia Rodrigo",7486383,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
106,"Rolling in the Deep",Adele,7467949,https://open.spotify.com/track/6IAZHEBUIGJ6NJKxxOBIEr
107,"Tacones Rojos","Sebastian Yatra",7464056,https://open.spotify.com/track/0Be7sopyKMv8Y8npsUkax2
108,"Can I Get It",Adele,7457819,https://open.spotify.com/track/6w8ZPYdnGajyfPddTWdthN
109,"Get Into It (Yuh)","Doja Cat",7439544,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
110,Medallo,Blessd,7437363,https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw
111,2055,"Sleepy Hallow",7411674,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
112,Believer,"Imagine Dragons",7347183,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
113,"lovely (with Khalid)","Billie Eilish",7343087,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
114,"Qué Más Pues?","J Balvin",7326515,https://open.spotify.com/track/6D2TCm4nf5nxAcdGJ7w3QP
115,Jefe,Ninho,7311595,https://open.spotify.com/track/6HTJgY7iWWlVLSDHsfHePf
116,"The Feels",TWICE,7295965,https://open.spotify.com/track/1qE8DOtw7zdXHMgZm20eLM
117,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7252624,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
118,"Esqueça-Me Se For Capaz","Marília Mendonça",7196501,https://open.spotify.com/track/4qsOrxBv09HhNSpsgMRXdC
119,RAPSTAR,"Polo G",7182431,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
120,"Astronaut In The Ocean","Masked Wolf",7172039,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
121,positions,"Ariana Grande",7016490,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
122,Dandelions,"Ruth B.",6944564,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
123,"The Business",Tiësto,6937794,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
124,Freaks,"Surf Curse",6917678,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
125,"Ley Seca","Jhay Cortez",6888708,https://open.spotify.com/track/3JCaq3KDSROg3TXhdiDa9n
126,"Vai Lá Em Casa Hoje","George Henrique & Rodrigo",6876234,https://open.spotify.com/track/1c4htMHiolERc0YJvZNdlc
127,Enchanted,"Taylor Swift",6861261,https://open.spotify.com/track/04S1pkp1VaIqjg8zZqknR5
128,"I Drink Wine",Adele,6828796,https://open.spotify.com/track/6v0UJD4a2FtleHeSYVX02A
129,"Overpass Graffiti","Ed Sheeran",6789007,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3
130,"Another Love","Tom Odell",6670531,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
131,Bar,TINI,6659386,https://open.spotify.com/track/0lJE8f0lx8mUSfMyxeYpiC
132,"family ties (with Kendrick Lamar)","Baby Keem",6629684,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN
133,"Fair Trade (with Travis Scott)",Drake,6621473,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
134,Sky,"Playboi Carti",6607124,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ
135,"Before You Go","Lewis Capaldi",6574956,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
136,"Christmas (Baby Please Come Home)","Darlene Love",6566641,https://open.spotify.com/track/47ohYW8e7dxCYn9qbUMBCI
137,"AM Remix","Nio Garcia",6493457,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
138,"Permission to Dance",BTS,6489022,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
139,"favorite crime","Olivia Rodrigo",6488250,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
140,Perfect,"Ed Sheeran",6457622,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
141,"Daddy Issues","The Neighbourhood",6405814,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
142,"Just Look Up (From Don’t Look Up)","Ariana Grande",6403701,https://open.spotify.com/track/3QPBocWfIcOCdFFvmqn60F
143,Circles,"Post Malone",6371376,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
144,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,6365075,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
145,"Heartbreak Anniversary",Giveon,6355518,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
146,"Santa Claus Is Coming To Town","The Jackson 5",6344235,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z
147,"Lucid Dreams","Juice WRLD",6288085,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
148,Bored,"Billie Eilish",6277515,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ
149,"Dance Monkey","Tones And I",6277313,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
150,ELEVEN,IVE,6239394,https://open.spotify.com/track/7n2FZQsaLb7ZRfRPfEeIvr
151,"Christmas (Baby Please Come Home)","Mariah Carey",6236828,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
152,Yellow,Coldplay,6236617,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
153,telepatía,"Kali Uchis",6186743,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
154,"you broke me first","Tate McRae",6177057,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
155,"The Motto",Tiësto,6132702,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
156,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",6132592,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
157,"Alien Blues",Vundabar,6124767,https://open.spotify.com/track/6UjeFOCGYgMpBUtqKg1Je3
158,"Arranhão - Ao Vivo","Henrique & Juliano",6120260,https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw
159,Presepada,"Marília Mendonça",6115479,https://open.spotify.com/track/3YvE7uo4ffseBoJPh8IhHp
160,"Take Me To Church",Hozier,6104010,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
161,"Why'd You Only Call Me When You're High?","Arctic Monkeys",6094795,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
162,"My Little Love",Adele,6093851,https://open.spotify.com/track/2DuPBbS5mIldXnh7Wum8Cy
163,"Happier Than Ever - Edit","Billie Eilish",6090159,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
164,"Take My Breath - Single Version","The Weeknd",6082359,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
165,"Santa Claus Is Coming to Town","Michael Bublé",6077615,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
166,"Without Me",Eminem,6075722,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
167,"Shape of You","Ed Sheeran",6047338,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
168,"Pareja Del Año","Sebastian Yatra",6041704,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
169,"Bohemian Rhapsody - Remastered 2011",Queen,6030365,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
170,Streets,"Doja Cat",6000722,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
171,"jealousy, jealousy","Olivia Rodrigo",5960014,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
172,Arcade,"Duncan Laurence",5945542,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
173,Shallow,"Lady Gaga",5938537,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
174,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",5936841,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
175,"Blue Christmas","Elvis Presley",5935589,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
176,Acapulco,"Jason Derulo",5923504,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
177,"Good Days",SZA,5909110,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
178,"Someone Like You",Adele,5874193,https://open.spotify.com/track/5lkpeJwmQKgY3bX2zChjxX
179,"Run Rudolph Run - Single Version","Chuck Berry",5860617,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
180,"Bad Man (Smooth Criminal)","Polo G",5843995,https://open.spotify.com/track/62l3NSQPUxvcwwzKUmysrE
181,"Smells Like Teen Spirit - Remastered",Nirvana,5841536,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu
182,Súbelo,"Anuel AA",5811663,https://open.spotify.com/track/3xv8JksRyqHa1lwkM9xvJf
183,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",5784108,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
184,GALOPA,"PEDRO SAMPAIO",5752760,https://open.spotify.com/track/2wG1R0uDFwyobcWzVssC1J
185,"No Role Modelz","J. Cole",5741748,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
186,"Todo Mundo Menos Você","Marília Mendonça",5728646,https://open.spotify.com/track/053zWWZDziDJd3U94x8RuP
187,"Tiroteo - Remix","Marc Seguí",5687410,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
188,"The Real Slim Shady",Eminem,5680393,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
189,Ameaça,"Paulo Pires",5679888,https://open.spotify.com/track/4fSHADbZbhpZCT9oJpxwbP
190,"Already Dead","Juice WRLD",5679766,https://open.spotify.com/track/7qM1BWAsZMTYh4BcYLb0uQ
191,"The Nights",Avicii,5678801,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
192,"Toma Toma Vapo Vapo","Zé Felipe",5673837,https://open.spotify.com/track/5VTjBl3ddZEiG2LrH4VzyR
193,Falling,"Harry Styles",5669523,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
194,"Talking to the Moon","Bruno Mars",5666309,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
195,Miénteme,TINI,5665904,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
196,"Jocelyn Flores",XXXTENTACION,5645275,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
197,"Mr. Brightside","The Killers",5642994,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
198,"Jugaste y Sufrí","Eslabon Armado",5618098,https://open.spotify.com/track/3NqBxTOMCJ3zW9CIP51td4
199,"In Da Getto","J Balvin",5612980,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
200,"Say You Won't Let Go","James Arthur",5609534,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
