,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
58,"GHOST TOWN","Benson Boone",8756774,https://open.spotify.com/track/135Lf4Q0CzlMNfOxbEUsLH
59,"Fair Trade (with Travis Scott)",Drake,8676789,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
60,"Volando - Remix",Mora,8547969,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
61,Sobrio,Maluma,8546920,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
62,Cúrame,"Rauw Alejandro",8481290,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I
63,"No Love (with SZA)","Summer Walker",8425122,https://open.spotify.com/track/08SB2OtZkaliju77WYEKxk
64,DÁKITI,"Bad Bunny",8389689,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
65,"The Feels",TWICE,8384550,https://open.spotify.com/track/6pgqZ7Iw4LfHlfgWWaRFSY
66,"Ley Seca","Jhay Cortez",8276165,https://open.spotify.com/track/3JCaq3KDSROg3TXhdiDa9n
67,"Esqueça-Me Se For Capaz","Marília Mendonça",8224982,https://open.spotify.com/track/4qsOrxBv09HhNSpsgMRXdC
68,2055,"Sleepy Hallow",8194795,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
69,Índigo,Camilo,8178768,https://open.spotify.com/track/4knc1Fp3kbuq8bH2byOvLu
70,"Dark Red","Steve Lacy",8108141,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
71,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","DJ Snake",8066552,https://open.spotify.com/track/6IPNp9PfaEqrzotY47TIWy
72,"Salimo de Noche","Tiago PZK",8061284,https://open.spotify.com/track/6P096SaOzrgGxs8NWOfX7M
73,"Someone You Loved","Lewis Capaldi",8045957,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
74,Bored,"Billie Eilish",8040303,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ
75,"I WANNA BE YOUR SLAVE",Måneskin,8031577,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
76,"Get Into It (Yuh)","Doja Cat",7864517,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
77,"You Right","Doja Cat",7817001,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
78,"Anuel AA: Bzrp Music Sessions, Vol. 46",Bizarrap,7812734,https://open.spotify.com/track/1mrGEef8GuaEnDdw8J5BQp
79,París,Ingratax,7797320,https://open.spotify.com/track/4bF2y8rR7GUjrd5LNEvej3
80,"In Da Getto","J Balvin",7756909,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
81,"deja vu","Olivia Rodrigo",7704025,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
82,"Don't Go Yet","Camila Cabello",7673297,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
83,"Qué Más Pues?","J Balvin",7661980,https://open.spotify.com/track/6D2TCm4nf5nxAcdGJ7w3QP
84,"Don't Start Now","Dua Lipa",7632097,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
85,Dynamite,BTS,7581359,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
86,"lovely (with Khalid)","Billie Eilish",7467555,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
87,"When We Were Young",Adele,7433256,https://open.spotify.com/track/6O5TrlFWTYvznd9fMC0VvU
88,"Rolling in the Deep",Adele,7413589,https://open.spotify.com/track/6IAZHEBUIGJ6NJKxxOBIEr
89,"Happier Than Ever - Edit","Billie Eilish",7335104,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
90,"Save Your Tears","The Weeknd",7329856,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
91,"Mood (feat. iann dior)",24kGoldn,7224280,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
92,"Someone Like You",Adele,7213016,https://open.spotify.com/track/5lkpeJwmQKgY3bX2zChjxX
93,"edamame (feat. Rich Brian)",bbno$,7187124,https://open.spotify.com/track/5rW7qTn83sCKtqBoneJs63
94,"Mon Amour - Remix",zzoilo,7178995,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R
95,"AM Remix","Nio Garcia",7064909,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
96,Acapulco,"Jason Derulo",7011628,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
97,Freaks,"Surf Curse",7003348,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
98,"Jugaste y Sufrí","Eslabon Armado",6990440,https://open.spotify.com/track/3NqBxTOMCJ3zW9CIP51td4
99,"Todo Mundo Menos Você","Marília Mendonça",6944893,https://open.spotify.com/track/053zWWZDziDJd3U94x8RuP
100,"family ties (with Kendrick Lamar)","Baby Keem",6933331,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN
101,happier,"Olivia Rodrigo",6881447,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
102,"Permission to Dance",BTS,6843608,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
103,Believer,"Imagine Dragons",6833398,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
104,"The Motto",Tiësto,6796069,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
105,"Before You Go","Lewis Capaldi",6707291,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
106,"I GUESS I'M IN LOVE","Clinton Kane",6682724,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
107,"All I Want for Christmas Is You","Mariah Carey",6622750,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
108,"Love In The Dark",Adele,6593085,https://open.spotify.com/track/0DuWDLjriRPjDRoPgaCslY
109,LALISA,LISA,6584082,https://open.spotify.com/track/7uQZVznj0uQOGC9KhV2Mg6
110,Circles,"Post Malone",6574407,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
111,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6543375,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
112,Perfect,"Ed Sheeran",6521295,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
113,Sky,"Playboi Carti",6464045,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ
114,Dandelions,"Ruth B.",6416423,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
115,"Dance Monkey","Tones And I",6406279,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
116,"Coração Cachorro","Avine Vinny",6395461,https://open.spotify.com/track/2RGIuYTsyyHoOCqW0krvNE
117,"Nuestra Canción","Monsieur Periné",6343740,https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk
118,"The Business",Tiësto,6342227,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
119,"Another Love","Tom Odell",6323270,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
120,goosebumps,"Travis Scott",6308588,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
121,Yellow,Coldplay,6301764,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
122,"Astronaut In The Ocean","Masked Wolf",6288057,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
123,"Shape of You","Ed Sheeran",6248890,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
124,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,6241383,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
125,GALOPA,"PEDRO SAMPAIO",6192843,https://open.spotify.com/track/2wG1R0uDFwyobcWzVssC1J
126,positions,"Ariana Grande",6191815,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
127,"Lost in the Fire (feat. The Weeknd)",Gesaffelstein,6178017,https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS
128,"Tiroteo - Remix","Marc Seguí",6159422,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
129,"Smells Like Teen Spirit",Nirvana,6152920,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
130,"Girls Want Girls (with Lil Baby)",Drake,6109260,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
131,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,6105513,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
132,Heather,"Conan Gray",6065614,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
133,"Careless Whisper","George Michael",5962569,https://open.spotify.com/track/4jDmJ51x1o9NZB5Nxxc7gY
134,Shallow,"Lady Gaga",5944015,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
135,"Daddy Issues","The Neighbourhood",5942945,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
136,"Love Again","Dua Lipa",5926132,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
137,"Love Tonight - Edit",Shouse,5907191,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
138,SEJODIOTO,"KAROL G",5896963,https://open.spotify.com/track/704LUEih663hiE3CnyUrFW
139,Arcade,"Duncan Laurence",5896486,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
140,RAPSTAR,"Polo G",5888301,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
141,"you broke me first","Tate McRae",5868907,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
142,"Mr. Brightside","The Killers",5859272,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
143,"Take Me To Church",Hozier,5841539,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
144,"The Nights",Avicii,5805308,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
145,Miénteme,TINI,5799750,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
146,"Pareja Del Año","Sebastian Yatra",5792618,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
147,"Chosen (feat. Ty Dolla $ign)",Blxst,5791476,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
148,"All of Me","John Legend",5776888,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
149,"Talking to the Moon","Bruno Mars",5748716,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
150,"Without Me",Eminem,5744199,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
151,Classic,MKTO,5743869,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg
152,"Entre Nosotros","Tiago PZK",5742534,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb
153,"Say You Won't Let Go","James Arthur",5722805,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
154,Enchanted,"Taylor Swift",5692258,https://open.spotify.com/track/04S1pkp1VaIqjg8zZqknR5
155,"Counting Stars",OneRepublic,5687445,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
156,"Ain't Shit","Doja Cat",5679179,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
157,"Una Nota","J Balvin",5642551,https://open.spotify.com/track/7iqOIHHEmu6Vhw25GgQ2eA
158,"The Real Slim Shady",Eminem,5629784,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
159,"Heartbreak Anniversary",Giveon,5628116,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
160,"Arranhão - Ao Vivo","Henrique & Juliano",5626695,https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw
161,"Bohemian Rhapsody - Remastered 2011",Queen,5624997,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
162,"Jocelyn Flores",XXXTENTACION,5618241,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
163,"favorite crime","Olivia Rodrigo",5587818,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
164,Señorita,"Shawn Mendes",5560466,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
165,Yours,JIN,5552211,https://open.spotify.com/track/10IfXtjKQmOiON7tNAHv0y
166,"FEEL ME??",Trueno,5538586,https://open.spotify.com/track/4kELKaXaNP4EQR8Q8xNIID
167,Memories,"Maroon 5",5538483,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI
168,masquerade,"siouxxie sixxsta",5525936,https://open.spotify.com/track/0RYHqnmtNRfbYxP6Dn8Vse
169,"Wildest Dreams (Taylor's Version)","Taylor Swift",5484346,https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL
170,"Está Dañada","Ivan Cornejo",5483587,https://open.spotify.com/track/6G2xXQRSZlEzYsUEb3uvuR
171,"Gangsta's Paradise",Coolio,5473617,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
172,Riptide,"Vance Joy",5468240,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
173,"Blank Space","Taylor Swift",5438785,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
174,"No Role Modelz","J. Cole",5434153,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
175,"Somebody That I Used To Know",Gotye,5433574,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
176,Loco,"Justin Quiles",5412305,https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72
177,Hurricane,"Kanye West",5408287,https://open.spotify.com/track/6Hfu9sc7jvv6coyy2LlzBF
178,Dictadura,"Anuel AA",5396691,https://open.spotify.com/track/4yoc5cUWk4OFvqOcvFvw0o
179,"Revoada No Colchão","Zé Felipe",5340551,https://open.spotify.com/track/4kGdnA7FzSVsXC29LPghej
180,telepatía,"Kali Uchis",5338134,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
181,"Every Breath You Take","The Police",5329973,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
182,WFM,RealestK,5324583,https://open.spotify.com/track/1DNA2z7Txysjk3cNz2nDLm
183,"Like I Can","Sam Smith",5317251,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
184,2step,"Ed Sheeran",5295028,https://open.spotify.com/track/2SUxn2O9NHL6GHGQFgwCY0
185,Infinity,"Jaymes Young",5266623,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
186,"Adore You","Harry Styles",5262298,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
187,"jealousy, jealousy","Olivia Rodrigo",5258769,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
188,Levitating,"Dua Lipa",5252901,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
189,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",5225495,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
190,"7 rings","Ariana Grande",5182911,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
191,"Wake Me Up",Avicii,5166969,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
192,Photograph,"Ed Sheeran",5166751,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
193,Falling,"Harry Styles",5154880,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
194,"The Hills","The Weeknd",5153393,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
195,A-O-K,"Tai Verdes",5152737,https://open.spotify.com/track/1sx0XsWUusUoPstbvokZjP
196,"Lucid Dreams","Juice WRLD",5148388,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
197,"Set Fire to the Rain",Adele,5135141,https://open.spotify.com/track/7j4OmvkjRz0PrjFADlHfQx
198,"Una Vaina Loca",Fuego,5117071,https://open.spotify.com/track/2qEoAz0i6yEz5dPggABcLH
199,"Head & Heart (feat. MNEK)","Joel Corry",5101820,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
200,Thunder,"Gabry Ponte",5092988,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
