,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
44,"Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)",Tainy,12365733,https://open.spotify.com/track/4gzsuuZypVbxs0Af1LSZyB
45,"Oh My God",Adele,12311310,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX
46,traitor,"Olivia Rodrigo",12183684,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
47,"White Christmas","Bing Crosby",12173170,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
48,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",12154920,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
49,"Holly Jolly Christmas","Michael Bublé",12116500,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
50,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,12083234,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
51,Ghost,"Justin Bieber",12074861,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
52,"One Right Now (with The Weeknd)","Post Malone",12040044,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj
53,"drivers license","Olivia Rodrigo",12027541,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
54,"THATS WHAT I WANT","Lil Nas X",12015721,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
55,"Smokin Out The Window","Bruno Mars",11942346,https://open.spotify.com/track/7sMBvZCSUl99bJLXZaLa0b
56,Burn,"Juice WRLD",11890265,https://open.spotify.com/track/0QwKxajohg1rAMMmv1AWe1
57,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",11888517,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
58,"Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney",11834414,https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu
59,"Merry Christmas","Ed Sheeran",11618492,https://open.spotify.com/track/0aoUM0zcu0kCX7Cv7O939I
60,"Levitating (feat. DaBaby)","Dua Lipa",11535033,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
61,"Where Are You Now","Lost Frequencies",11400621,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
62,"I Love You So","The Walters",11068210,https://open.spotify.com/track/4SqWKzw0CbA05TGszDgMlc
63,"Todo De Ti","Rauw Alejandro",11044067,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9
64,"Mon Amour - Remix",zzoilo,11043174,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R
65,Butter,BTS,11022575,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB
66,"Already Dead","Juice WRLD",10994084,https://open.spotify.com/track/2quVkyLSVr5wX2QIhnexUt
67,"Sweater Weather","The Neighbourhood",10891369,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
68,"Merry Christmas Everyone","Shakin' Stevens",10797368,https://open.spotify.com/track/2TE4xW3ImvpltVU0cPcKUn
69,"Do They Know It's Christmas? - 1984 Version","Band Aid",10695475,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
70,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",10104291,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
71,Volví,Aventura,9950512,https://open.spotify.com/track/2vmfvSoZBFAt9hhRoEByLi
72,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",9778484,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
73,"A Holly Jolly Christmas - Single Version","Burl Ives",9747073,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
74,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",9715861,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
75,"Meet Me At Our Spot","THE ANXIETY",9575038,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG
76,DÁKITI,"Bad Bunny",9570721,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
77,"SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",Amaarae,9557132,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC
78,"Feline (with Polo G & Trippie Redd)","Juice WRLD",9422363,https://open.spotify.com/track/5R4Yrc2j4jw1itr4hKcN26
79,"The Christmas Song (Merry Christmas To You)","Nat King Cole",9325126,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
80,Nostálgico,Rvssian,9104442,https://open.spotify.com/track/2BEcap3xJtmiPaHKyfQi4e
81,"Life Goes On","Oliver Tree",8933817,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
82,"Rockstar In His Prime","Juice WRLD",8928877,https://open.spotify.com/track/0v36cov6Z6aEV5ZgIlqZMk
83,"I AM WOMAN","Emmy Meli",8844656,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb
84,"deja vu","Olivia Rodrigo",8797873,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
85,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",8762041,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
86,"Watermelon Sugar","Harry Styles",8749323,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
87,"Save Your Tears","The Weeknd",8554520,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
88,"Leave The Door Open","Bruno Mars",8469725,https://open.spotify.com/track/1LPSkqVhWVRUkKE03YUkpB
89,"LA FAMA (with The Weeknd)",ROSALÍA,8464158,https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK
90,"Praise God","Kanye West",8224707,https://open.spotify.com/track/0WSEq9Ko4kFPt8yo3ICd6T
91,"Don't Be Shy",Tiësto,8214026,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
92,"Dark Red","Steve Lacy",8213608,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
93,"DANCE CRIP",Trueno,8177009,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV
94,"You Right","Doja Cat",8171368,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
95,"Knife Talk (with 21 Savage ft. Project Pat)",Drake,8122318,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
96,"Tacones Rojos","Sebastian Yatra",8079756,https://open.spotify.com/track/0Be7sopyKMv8Y8npsUkax2
97,Medallo,Blessd,8005118,https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw
98,"Salimo de Noche","Tiago PZK",7955985,https://open.spotify.com/track/6P096SaOzrgGxs8NWOfX7M
99,"You Wouldn't Understand","Juice WRLD",7941774,https://open.spotify.com/track/2W1Aq2c6PUSHBC0golgHLK
100,"Better Days (NEIKED x Mae Muller x Polo G)",NEIKED,7859383,https://open.spotify.com/track/6f5ExP43esnvdKPddwKXJH
101,"Someone You Loved","Lewis Capaldi",7842255,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
102,"Don't Start Now","Dua Lipa",7788013,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
103,Dynamite,BTS,7705395,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW
104,"Volando - Remix",Mora,7587313,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
105,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7535945,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
106,Sobrio,Maluma,7414547,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
107,Believer,"Imagine Dragons",7398513,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
108,"Pope Is a Rockstar",SALES,7388110,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2
109,Doom,"Juice WRLD",7344017,https://open.spotify.com/track/38Vh0iUlilcvnBNWS4saSD
110,Cúrame,"Rauw Alejandro",7299184,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I
111,"Christmas (Baby Please Come Home)","Darlene Love",7280277,https://open.spotify.com/track/47ohYW8e7dxCYn9qbUMBCI
112,happier,"Olivia Rodrigo",7227460,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
113,"lovely (with Khalid)","Billie Eilish",7216687,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
114,"Not Enough","Juice WRLD",7193326,https://open.spotify.com/track/59NTlSZN6G2eCs4jcf46C0
115,"Way 2 Sexy (with Future & Young Thug)",Drake,7184364,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
116,Heather,"Conan Gray",7150617,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
117,Dandelions,"Ruth B.",7134057,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
118,"Mood (feat. iann dior)",24kGoldn,7119587,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
119,"It'll Be Okay","Shawn Mendes",7105010,https://open.spotify.com/track/2KnLkZ3z7PO3kgVGHGqDpD
120,"Get Into It (Yuh)","Doja Cat",7097739,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
121,"Step Into Christmas","Elton John",7091746,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
122,"Christmas (Baby Please Come Home)","Mariah Carey",7087565,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
123,"Rolling in the Deep",Adele,7066927,https://open.spotify.com/track/6IAZHEBUIGJ6NJKxxOBIEr
124,"Esqueça-Me Se For Capaz","Marília Mendonça",7056651,https://open.spotify.com/track/4qsOrxBv09HhNSpsgMRXdC
125,"Santa Claus Is Coming To Town","The Jackson 5",7050916,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z
126,2055,"Sleepy Hallow",6989954,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
127,ELEVEN,IVE,6988011,https://open.spotify.com/track/7n2FZQsaLb7ZRfRPfEeIvr
128,"The Feels",TWICE,6961124,https://open.spotify.com/track/1qE8DOtw7zdXHMgZm20eLM
129,"I WANNA BE YOUR SLAVE",Måneskin,6932736,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
130,"Qué Más Pues?","J Balvin",6923180,https://open.spotify.com/track/6D2TCm4nf5nxAcdGJ7w3QP
131,"Vai Lá Em Casa Hoje","George Henrique & Rodrigo",6913250,https://open.spotify.com/track/1c4htMHiolERc0YJvZNdlc
132,"Super Gremlin","Kodak Black",6867102,https://open.spotify.com/track/4A8cWXxKfIL3lAyUDzXbCF
133,"Go Hard","Juice WRLD",6828669,https://open.spotify.com/track/7FAND3cHMvepHjpBp8gOZ9
134,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",6798087,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
135,positions,"Ariana Grande",6720132,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
136,Freaks,"Surf Curse",6712517,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
137,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",6652526,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
138,"The Motto",Tiësto,6642189,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
139,"Ley Seca","Jhay Cortez",6591715,https://open.spotify.com/track/3JCaq3KDSROg3TXhdiDa9n
140,"Run Rudolph Run - Single Version","Chuck Berry",6523524,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
141,Bar,TINI,6518816,https://open.spotify.com/track/0lJE8f0lx8mUSfMyxeYpiC
142,"Astronaut In The Ocean","Masked Wolf",6499881,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
143,"Thank God It's Christmas - Non-Album Single",Queen,6482318,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
144,"Another Love","Tom Odell",6452107,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
145,"The Business",Tiësto,6439242,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
146,"Blue Christmas","Elvis Presley",6416009,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
147,"Arranhão - Ao Vivo","Henrique & Juliano",6411106,https://open.spotify.com/track/3IMLoeLerS7TMpKjxUgAhx
148,Enchanted,"Taylor Swift",6405864,https://open.spotify.com/track/04S1pkp1VaIqjg8zZqknR5
149,"Before You Go","Lewis Capaldi",6397749,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
150,"family ties (with Kendrick Lamar)","Baby Keem",6371652,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN
151,"My Only Wish (This Year)","Britney Spears",6371042,https://open.spotify.com/track/0YWUHZPJVg4iujddsJDwhM
152,Sky,"Playboi Carti",6360125,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ
153,Yellow,Coldplay,6331520,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
154,Perfect,"Ed Sheeran",6309729,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
155,"AM Remix","Nio Garcia",6273391,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
156,"Fair Trade (with Travis Scott)",Drake,6265841,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
157,"favorite crime","Olivia Rodrigo",6261013,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
158,"Lucid Dreams","Juice WRLD",6239834,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
159,RAPSTAR,"Polo G",6237561,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
160,"Toma Toma Vapo Vapo","Zé Felipe",6210009,https://open.spotify.com/track/5VTjBl3ddZEiG2LrH4VzyR
161,"Permission to Dance",BTS,6181467,https://open.spotify.com/track/3XYRV7ZSHqIRDG87DKTtry
162,"Without Me",Eminem,6171714,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
163,"Daddy Issues","The Neighbourhood",6165325,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
164,Circles,"Post Malone",6143103,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
165,"Alien Blues",Vundabar,6132942,https://open.spotify.com/track/6UjeFOCGYgMpBUtqKg1Je3
166,Bored,"Billie Eilish",6119210,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ
167,"Morad: Bzrp Music Sessions, Vol. 47",Bizarrap,6072044,https://open.spotify.com/track/39yyHtQ4tkjZzd8TfIBKQw
168,"Dance Monkey","Tones And I",6063538,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
169,GALOPA,"PEDRO SAMPAIO",6026519,https://open.spotify.com/track/2wG1R0uDFwyobcWzVssC1J
170,"you broke me first","Tate McRae",5969017,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
171,"Shape of You","Ed Sheeran",5967240,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
172,"Heartbreak Anniversary",Giveon,5958130,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
173,"Why'd You Only Call Me When You're High?","Arctic Monkeys",5934366,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
174,"Have Yourself A Merry Little Christmas","Sam Smith",5912028,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
175,"Can I Get It",Adele,5897422,https://open.spotify.com/track/6w8ZPYdnGajyfPddTWdthN
176,"Take Me To Church",Hozier,5892840,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
177,Desesperados,"Rauw Alejandro",5892768,https://open.spotify.com/track/6mmPpaltUZK7xjNlBPQQ0p
178,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,5883156,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
179,Presepada,"Marília Mendonça",5880212,https://open.spotify.com/track/3YvE7uo4ffseBoJPh8IhHp
180,Acapulco,"Jason Derulo",5878057,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
181,"Smells Like Teen Spirit - Remastered",Nirvana,5872238,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu
182,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",5819594,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
183,"Santa Baby","Kylie Minogue",5819176,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
184,"No Lie","Sean Paul",5814983,https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA
185,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",5792144,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
186,"Bohemian Rhapsody - Remastered 2011",Queen,5770618,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
187,"The Nights",Avicii,5760456,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
188,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",5743639,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
189,Arcade,"Duncan Laurence",5728277,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
190,"Happier Than Ever - Edit","Billie Eilish",5725280,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
191,"jealousy, jealousy","Olivia Rodrigo",5710345,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
192,"Pareja Del Año","Sebastian Yatra",5701078,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
193,"edamame (feat. Rich Brian)",bbno$,5692028,https://open.spotify.com/track/5rW7qTn83sCKtqBoneJs63
194,"The Real Slim Shady",Eminem,5687027,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
195,Shallow,"Lady Gaga",5681238,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
196,Súbelo,"Anuel AA",5675607,https://open.spotify.com/track/3xv8JksRyqHa1lwkM9xvJf
197,"Take My Breath - Single Version","The Weeknd",5668091,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
198,"Santa Claus Is Coming to Town","Michael Bublé",5663683,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
199,"Overpass Graffiti","Ed Sheeran",5663548,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3
200,Ameaça,"Paulo Pires",5663073,https://open.spotify.com/track/4fSHADbZbhpZCT9oJpxwbP
