,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
56,Volví,Aventura,10287866,https://open.spotify.com/track/2vmfvSoZBFAt9hhRoEByLi
57,"Sweater Weather","The Neighbourhood",10161065,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
58,"Levitating (feat. DaBaby)","Dua Lipa",10158159,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
59,"Last Christmas",Wham!,9852395,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
60,Nostálgico,Rvssian,9812524,https://open.spotify.com/track/2BEcap3xJtmiPaHKyfQi4e
61,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",9769112,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
62,"Way 2 Sexy (with Future & Young Thug)",Drake,9699374,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
63,"Mon Amour - Remix",zzoilo,9609639,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R
64,"Rolling in the Deep",Adele,9582729,https://open.spotify.com/track/6IAZHEBUIGJ6NJKxxOBIEr
65,Enchanted,"Taylor Swift",9540520,https://open.spotify.com/track/04S1pkp1VaIqjg8zZqknR5
66,"All Too Well (Taylor's Version)","Taylor Swift",9499390,https://open.spotify.com/track/3nsfB1vus2qaloUdcBZvDu
67,"Watermelon Sugar","Harry Styles",9441606,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
68,"Red (Taylor's Version)","Taylor Swift",9364146,https://open.spotify.com/track/4OAuvHryIVv4kMDNSLuPt6
69,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",9323660,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
70,"drivers license","Olivia Rodrigo",9295776,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
71,"Praise God","Kanye West",9291544,https://open.spotify.com/track/0WSEq9Ko4kFPt8yo3ICd6T
72,"Salimo de Noche","Tiago PZK",9289460,https://open.spotify.com/track/6P096SaOzrgGxs8NWOfX7M
73,"Overpass Graffiti","Ed Sheeran",9138708,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3
74,"Knife Talk (with 21 Savage ft. Project Pat)",Drake,9117237,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
75,"Don't Be Shy",Tiësto,9069242,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
76,Butter,BTS,8720633,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
77,"Someone Like You",Adele,8509542,https://open.spotify.com/track/5lkpeJwmQKgY3bX2zChjxX
78,"When We Were Young",Adele,8489258,https://open.spotify.com/track/6O5TrlFWTYvznd9fMC0VvU
79,DÁKITI,"Bad Bunny",8400781,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
80,"The Feels",TWICE,8310714,https://open.spotify.com/track/1qE8DOtw7zdXHMgZm20eLM
81,"It's Beginning to Look a Lot like Christmas","Michael Bublé",8230538,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
82,"Save Your Tears","The Weeknd",8220694,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
83,"You Right","Doja Cat",8188292,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
84,"Someone You Loved","Lewis Capaldi",8106092,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
85,Cúrame,"Rauw Alejandro",8081042,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I
86,"Esqueça-Me Se For Capaz","Marília Mendonça",8042231,https://open.spotify.com/track/4qsOrxBv09HhNSpsgMRXdC
87,"Volando - Remix",Mora,7977047,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
88,Sobrio,Maluma,7941620,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
89,"Dark Red","Steve Lacy",7887294,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
90,2055,"Sleepy Hallow",7826576,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
91,"Jingle Bell Rock","Bobby Helms",7804649,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
92,"I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault)","Taylor Swift",7795821,https://open.spotify.com/track/4CkgMiMqZ5JzW9iYXSTMTL
93,"Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault)","Taylor Swift",7778297,https://open.spotify.com/track/01K4zKU104LyJ8gMb7227B
94,"Ley Seca","Jhay Cortez",7717321,https://open.spotify.com/track/3JCaq3KDSROg3TXhdiDa9n
95,"GHOST TOWN","Benson Boone",7650541,https://open.spotify.com/track/135Lf4Q0CzlMNfOxbEUsLH
96,Dynamite,BTS,7629362,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
97,"Don't Start Now","Dua Lipa",7624784,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
98,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",7579795,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
99,Bar,TINI,7514627,https://open.spotify.com/track/0lJE8f0lx8mUSfMyxeYpiC
100,"Rockin' Around The Christmas Tree","Brenda Lee",7417614,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
101,"deja vu","Olivia Rodrigo",7328070,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
102,"Fair Trade (with Travis Scott)",Drake,7325001,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
103,"Love In The Dark",Adele,7278819,https://open.spotify.com/track/0DuWDLjriRPjDRoPgaCslY
104,"I WANNA BE YOUR SLAVE",Måneskin,7241892,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
105,"Get Into It (Yuh)","Doja Cat",7233512,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
106,"Santa Tell Me","Ariana Grande",7168631,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
107,Believer,"Imagine Dragons",7118940,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
108,"lovely (with Khalid)","Billie Eilish",7100094,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
109,"Qué Más Pues?","J Balvin",7093692,https://open.spotify.com/track/6D2TCm4nf5nxAcdGJ7w3QP
110,"Todo Mundo Menos Você","Marília Mendonça",7056111,https://open.spotify.com/track/053zWWZDziDJd3U94x8RuP
111,"Mood (feat. iann dior)",24kGoldn,6996477,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
112,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","DJ Snake",6931226,https://open.spotify.com/track/6IPNp9PfaEqrzotY47TIWy
113,Índigo,Camilo,6921826,https://open.spotify.com/track/4knc1Fp3kbuq8bH2byOvLu
114,"Happier Than Ever - Edit","Billie Eilish",6910471,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
115,"ESCAPE PLAN","Travis Scott",6843548,https://open.spotify.com/track/4R67rQNSbbsR4TdUVOIdez
116,"family ties (with Kendrick Lamar)","Baby Keem",6794750,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN
117,"Bad Man (Smooth Criminal)","Polo G",6792303,https://open.spotify.com/track/6RfhBNU1FPWTG7VESlfgOl
118,Acapulco,"Jason Derulo",6745475,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
119,"Take My Breath - Single Version","The Weeknd",6737778,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
120,Bored,"Billie Eilish",6734444,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ
121,"Before You Go","Lewis Capaldi",6694013,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
122,Sky,"Playboi Carti",6646707,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ
123,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6638833,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
124,Dandelions,"Ruth B.",6595352,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
125,Freaks,"Surf Curse",6586125,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
126,"feel like shit","Tate McRae",6564986,https://open.spotify.com/track/2EBnvom1dTybtm75a3Xh1T
127,Perfect,"Ed Sheeran",6554697,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
128,"Another Love","Tom Odell",6548246,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
129,Súbelo,"Anuel AA",6531653,https://open.spotify.com/track/3fHEwAssCgM4wJYdjT5Ch0
130,"I Knew You Were Trouble (Taylor's Version)","Taylor Swift",6457022,https://open.spotify.com/track/6AtZLIzUINvExIUy4QhdjP
131,"The Motto",Tiësto,6419709,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
132,happier,"Olivia Rodrigo",6399853,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
133,"Dance Monkey","Tones And I",6393013,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
134,"In Da Getto","J Balvin",6390321,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
135,"∞ LOVE (feat. Guè)",Marracash,6385187,https://open.spotify.com/track/2VyZWWKamfq7kVnh5gMgPd
136,Shallow,"Lady Gaga",6359160,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
137,"Jugaste y Sufrí","Eslabon Armado",6351860,https://open.spotify.com/track/3NqBxTOMCJ3zW9CIP51td4
138,Presepada,"Marília Mendonça",6334482,https://open.spotify.com/track/3YvE7uo4ffseBoJPh8IhHp
139,Circles,"Post Malone",6299960,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
140,"Wildest Dreams (Taylor's Version)","Taylor Swift",6285421,https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL
141,"Una Vaina Loca",Fuego,6265490,https://open.spotify.com/track/2qEoAz0i6yEz5dPggABcLH
142,"Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault)","Taylor Swift",6246496,https://open.spotify.com/track/4IQkfUsrwXol38VV3U7t7T
143,"Arranhão - Ao Vivo","Henrique & Juliano",6209848,https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw
144,"It's the Most Wonderful Time of the Year","Andy Williams",6209417,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
145,GALOPA,"PEDRO SAMPAIO",6198453,https://open.spotify.com/track/2wG1R0uDFwyobcWzVssC1J
146,"Shape of You","Ed Sheeran",6197004,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
147,Ameaça,"Paulo Pires",6186694,https://open.spotify.com/track/4fSHADbZbhpZCT9oJpxwbP
148,Notion,"The Rare Occasions",6155191,https://open.spotify.com/track/4cHKd6qPMR1TMx55KHlida
149,"Vai Lá Em Casa Hoje","George Henrique & Rodrigo",6148049,https://open.spotify.com/track/1c4htMHiolERc0YJvZNdlc
150,"Permission to Dance",BTS,6126325,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
151,Falling,"Harry Styles",6124726,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
152,"Lucid Dreams","Juice WRLD",6082857,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
153,"Tacones Rojos","Sebastian Yatra",6079613,https://open.spotify.com/track/0Be7sopyKMv8Y8npsUkax2
154,"AM Remix","Nio Garcia",6058216,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
155,Yellow,Coldplay,6041957,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
156,positions,"Ariana Grande",6041694,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
157,"Coração Cachorro","Avine Vinny",6028440,https://open.spotify.com/track/2RGIuYTsyyHoOCqW0krvNE
158,Snowman,Sia,6019019,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
159,"DANCE CRIP",Trueno,6007313,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV
160,"Astronaut In The Ocean","Masked Wolf",6006868,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
161,"edamame (feat. Rich Brian)",bbno$,5992907,https://open.spotify.com/track/5rW7qTn83sCKtqBoneJs63
162,"The Business",Tiësto,5916713,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
163,"FEEL ME??",Trueno,5908604,https://open.spotify.com/track/4kELKaXaNP4EQR8Q8xNIID
164,"Take Me To Church",Hozier,5885861,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
165,"All of Me","John Legend",5875116,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
166,"Smells Like Teen Spirit - Remastered",Nirvana,5850821,https://open.spotify.com/track/0gucTLf7trAf37Ua1uAyAu
167,Heather,"Conan Gray",5838488,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
168,"Set Fire to the Rain",Adele,5814429,https://open.spotify.com/track/7j4OmvkjRz0PrjFADlHfQx
169,"Without Me",Eminem,5809013,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
170,"Tiroteo - Remix","Marc Seguí",5806096,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
171,"Blank Space","Taylor Swift",5787935,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
172,"Ela me Falou Que Quer Rave","MC Levin",5765438,https://open.spotify.com/track/0JdkDCdrhMOaeXjIZdeBXN
173,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,5754078,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
174,Mistletoe,"Justin Bieber",5744486,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
175,"Say You Won't Let Go","James Arthur",5740198,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
176,"Bohemian Rhapsody - Remastered 2011",Queen,5736577,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
177,RAPSTAR,"Polo G",5733097,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
178,"Daddy Issues","The Neighbourhood",5720625,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
179,"you broke me first","Tate McRae",5711706,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
180,"Talking to the Moon","Bruno Mars",5698260,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
181,"Don't Go Yet","Camila Cabello",5675851,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
182,Medallo,Blessd,5668401,https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw
183,"State Of Grace (Taylor's Version)","Taylor Swift",5651226,https://open.spotify.com/track/6lzc0Al0zfZOIFsFvBS1ki
184,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,5650178,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
185,"Mr. Brightside","The Killers",5634785,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
186,Arcade,"Duncan Laurence",5610966,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
187,"The Nights",Avicii,5606951,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
188,"Why'd You Only Call Me When You're High?","Arctic Monkeys",5584466,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
189,Señorita,"Shawn Mendes",5579015,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
190,"22 (Taylor's Version)","Taylor Swift",5558182,https://open.spotify.com/track/3yII7UwgLF6K5zW3xad3MP
191,"Adore You","Harry Styles",5550722,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
192,"The Real Slim Shady",Eminem,5544035,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
193,"Jocelyn Flores",XXXTENTACION,5543017,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
194,goosebumps,"Travis Scott",5539649,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
195,"Message In A Bottle (Taylor's Version) (From The Vault)","Taylor Swift",5534991,https://open.spotify.com/track/3z6XUommYDWPHeFhmhhT6j
196,"Counting Stars",OneRepublic,5524060,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
197,Memories,"Maroon 5",5491994,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI
198,SEJODIOTO,"KAROL G",5469687,https://open.spotify.com/track/704LUEih663hiE3CnyUrFW
199,"Lost in the Fire (feat. The Weeknd)",Gesaffelstein,5468328,https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS
200,"Heartbreak Anniversary",Giveon,5462889,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
