,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
29,Dynamite,BTS,15906005,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
30,DÁKITI,"Bad Bunny",14626955,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
31,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",14445092,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
32,"The Business",Tiësto,14356570,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
33,2/Catorce,"Rauw Alejandro",14285064,https://open.spotify.com/track/71R8HJxQk5qMiRstrlXN9t
34,"hope ur ok","Olivia Rodrigo",13938576,https://open.spotify.com/track/1zejeOnykpCoyVSit6Bwp3
35,telepatía,"Kali Uchis",13793435,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
36,"Heartbreak Anniversary",Giveon,13728362,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
37,"Botella Tras Botella","Gera MX",13217987,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
38,"EL MAKINON","KAROL G",13151306,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
39,"Save Your Tears","The Weeknd",13046868,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
40,"Watermelon Sugar","Harry Styles",12593293,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
41,"Heat Waves","Glass Animals",12577648,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
42,"Your Love (9PM)",ATB,12164549,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
43,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",12151464,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
44,"Your Power","Billie Eilish",12011464,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
45,Arcade,"Duncan Laurence",11690937,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
46,"Hold On","Justin Bieber",11419891,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
47,"Mood (feat. iann dior)",24kGoldn,11410493,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
48,Rasputin,Majestic,11368277,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
49,"Goosebumps - Remix","Travis Scott",11304538,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
50,Miénteme,TINI,10841208,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
51,BED,"Joel Corry",10802659,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
52,Bandido,"Myke Towers",10487420,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
53,Up,"Cardi B",10306578,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
54,"Don't Start Now","Dua Lipa",10138503,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
55,512,Mora,9941905,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
56,"Someone You Loved","Lewis Capaldi",9874388,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
57,Runaway,AURORA,9837020,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
58,"m y . l i f e (with 21 Savage & Morray)","J. Cole",9818517,https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG
59,Poblado,Crissin,9730971,https://open.spotify.com/track/7xT1n5JKpB0bMPh6FL589e
60,"Sal y Perrea",Sech,9719971,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU
61,Streets,"Doja Cat",9685235,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
62,"WITHOUT YOU","The Kid LAROI",9683174,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
63,"Head & Heart (feat. MNEK)","Joel Corry",9513101,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
64,"p r i d e . i s . t h e . d e v i l (with Lil Baby)","J. Cole",9501390,https://open.spotify.com/track/5W8jRrZ6tWrTrqnKRtIQBf
65,911,Sech,9351902,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
66,"LA NOCHE DE ANOCHE","Bad Bunny",9011537,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
67,"Wants and Needs (feat. Lil Baby)",Drake,9010242,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
68,"We're Good","Dua Lipa",8972961,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
69,"Talking to the Moon","Bruno Mars",8929775,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
70,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",8808214,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
71,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",8683865,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
72,"Sweater Weather","The Neighbourhood",8652505,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
73,positions,"Ariana Grande",8596261,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
74,"Dick (feat. Doja Cat)",StarBoi3,8590346,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0
75,"Dance Monkey","Tones And I",8461165,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
76,Levitating,"Dua Lipa",8364221,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
77,"Qué Más Pues?","J Balvin",8131081,https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e
78,"Calling My Phone","Lil Tjay",8065742,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
79,Bipolar,"Mc Davi",7973785,https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x
80,"Best Friend (feat. Doja Cat)",Saweetie,7972563,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
81,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,7947421,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
82,"SUN GOES DOWN","Lil Nas X",7939932,https://open.spotify.com/track/34eF4BoV8FPk0uhAAoqU7h
83,"Roses - Imanbek Remix","SAINt JHN",7934972,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
84,"Hecha Pa' Mi",Boza,7913674,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
85,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",7872386,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
86,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,7833988,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
87,Run,OneRepublic,7819058,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
88,34+35,"Ariana Grande",7605931,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
89,"Cover Me In Sunshine",P!nk,7603933,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
90,"Wasted Love (feat. Lagique)",Ofenbach,7483373,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
91,"a m a r i","J. Cole",7429021,https://open.spotify.com/track/2cnKST6T9qUo2i907lm8zX
92,malibu,sangiovanni,7358033,https://open.spotify.com/track/01hEpx8jnOG4q7nDK14Rhi
93,"lovely (with Khalid)","Billie Eilish",7323322,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
94,"you broke me first","Tate McRae",7297613,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
95,Aloha,Maluma,7292025,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
96,Freaks,"Surf Curse",7177251,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
97,"Ram Pam Pam","Natti Natasha",7173906,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO
98,Circles,"Post Malone",7125210,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
99,Reloj,"Rauw Alejandro",7124327,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
100,"Before You Go","Lewis Capaldi",7108836,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
101,"Volta Bebê, Volta Neném","Dj Guuga",7103057,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
102,"Life Goes On",BTS,7079800,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
103,"Another Love","Tom Odell",6982159,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
104,"Good Days",SZA,6947408,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
105,"Paradise (feat. Dermot Kennedy)",MEDUZA,6941793,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
106,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,6912911,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
107,Believer,"Imagine Dragons",6831938,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
108,Heather,"Conan Gray",6771140,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
109,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6739681,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
110,"Tell Em",Cochise,6715633,https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8
111,"WAP (feat. Megan Thee Stallion)","Cardi B",6652307,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
112,"Lucid Dreams","Juice WRLD",6649307,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
113,"Our Song",Anne-Marie,6621866,https://open.spotify.com/track/5zqObw7wjBgL9TDiAymxPn
114,"Ella No Es Tuya - Remix","Rochy RD",6526017,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
115,goosebumps,"Travis Scott",6523793,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
116,"bad guy","Billie Eilish",6443434,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
117,Señorita,"Shawn Mendes",6433856,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
118,"Shape of You","Ed Sheeran",6422736,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
119,Memories,"Maroon 5",6411657,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
120,Shallow,"Lady Gaga",6402853,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
121,Whoopty,CJ,6399226,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
122,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",6358598,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
123,"Follow You","Imagine Dragons",6351141,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
124,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",6313444,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
125,"Little Bit of Love","Tom Grennan",6270732,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
126,"GANG GANG (with Lil Wayne)","Polo G",6236651,https://open.spotify.com/track/4VW44pawoOHPUjlN7DX5vk
127,CORALINE,Måneskin,6228726,https://open.spotify.com/track/7HMz8o0m7ASQ3ImFPfhWTY
128,"Adore You","Harry Styles",6192723,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
129,"What You Know Bout Love","Pop Smoke",6155662,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
130,"Martin & Gina","Polo G",6146678,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
131,"Take Me To Church",Hozier,6127106,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
132,Hawái,Maluma,6123695,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
133,"Breaking Me",Topic,6097386,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
134,"Dreams - 2004 Remaster","Fleetwood Mac",6066989,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
135,"Tipo Gin - Ao Vivo","MC Kevin o Chris",6053764,https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S
136,"Bohemian Rhapsody - Remastered 2011",Queen,6051386,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
137,Perfect,"Ed Sheeran",5959712,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
138,"Higher Power",Coldplay,5938537,https://open.spotify.com/track/0939D7aT18uBDS2MTjWzct
139,"death bed (coffee for your head)",Powfu,5925248,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
140,"My Head & My Heart","Ava Max",5921234,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
141,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",5916566,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
142,"Wake Me Up",Avicii,5866327,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
143,"The Nights",Avicii,5804746,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
144,"Prisoner (feat. Dua Lipa)","Miley Cyrus",5803795,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
145,"Say You Won't Let Go","James Arthur",5790155,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
146,"NEVER LEFT","Lil Tecca",5753305,https://open.spotify.com/track/21UkXrc9kD48rNpTMI2ecz
147,"Ride It",Regard,5730416,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
148,Riptide,"Vance Joy",5698832,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
149,"One Dance",Drake,5690425,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
150,"Therefore I Am","Billie Eilish",5666777,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
151,"Savage Love (Laxed - Siren Beat)","Jawsh 685",5641111,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
152,Yellow,Coldplay,5636032,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
153,"GIRL LIKE ME","Black Eyed Peas",5611091,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
154,"La Nota","Manuel Turizo",5609240,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
155,"Every Breath You Take","The Police",5597526,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
156,"Solid (feat. Drake)","Young Stoner Life",5583650,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
157,"Another One Bites The Dust - Remastered 2011",Queen,5566062,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
158,Anyone,"Justin Bieber",5565693,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
159,"7 rings","Ariana Grande",5562863,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
160,"my ex's best friend (with blackbear)","Machine Gun Kelly",5547479,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
161,"Just the Way You Are","Bruno Mars",5518037,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
162,BICHOTA,"KAROL G",5513223,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
163,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",5483442,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
164,"Smells Like Teen Spirit",Nirvana,5476438,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
165,"Daddy Issues","The Neighbourhood",5466360,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
166,"All of Me","John Legend",5451395,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
167,"Break My Heart","Dua Lipa",5430901,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
168,"Counting Stars",OneRepublic,5428832,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
169,"The Box","Roddy Ricch",5422891,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
170,"Killer (feat. Jack Harlow & Cordae) - Remix",Eminem,5404939,https://open.spotify.com/track/7zl7kehxesNEo2pYkKXTSe
171,"Liberdade (Quando o Grave Bate Forte)",Alok,5378350,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
172,"The Real Slim Shady",Eminem,5375638,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
173,"HIGHEST IN THE ROOM","Travis Scott",5375198,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
174,"All Girls Are The Same","Juice WRLD",5372180,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
175,734,"Juice WRLD",5368759,https://open.spotify.com/track/6vB8bdQCCTDDIH8fhRfuXA
176,"Mr. Brightside","The Killers",5363276,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
177,"Slumber Party (feat. Princess Nokia)",Ashnikko,5340920,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
178,"The Hills","The Weeknd",5337045,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
179,"Laugh Now Cry Later (feat. Lil Durk)",Drake,5326289,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
180,"No Role Modelz","J. Cole",5292646,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
181,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",5280049,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
182,"Boy With Luv (feat. Halsey)",BTS,5266625,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
183,Closer,"The Chainsmokers",5256226,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
184,You,Regard,5253380,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
185,"TE MUDASTE","Bad Bunny",5234695,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
186,"SICKO MODE","Travis Scott",5209265,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
187,"Disco Arranhado - Funk Remix",Malu,5207186,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
188,"Rain On Me (with Ariana Grande)","Lady Gaga",5203045,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
189,"Do I Wanna Know?","Arctic Monkeys",5196457,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
190,Golden,"Harry Styles",5172357,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
191,"Jocelyn Flores",XXXTENTACION,5171143,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
192,Dior,"Pop Smoke",5153407,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
193,"Godzilla (feat. Juice WRLD)",Eminem,5143522,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
194,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",5139315,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
195,"Wonderwall - Remastered",Oasis,5109031,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
196,"Something Just Like This","The Chainsmokers",5092545,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
197,"Blueberry Faygo","Lil Mosey",5085511,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
198,"Somebody That I Used To Know",Gotye,5068972,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
199,"Holy (feat. Chance The Rapper)","Justin Bieber",5063015,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
200,"Vida Louca","Mc Poze do Rodo",5051514,https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA
