,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
57,2/Catorce,"Rauw Alejandro",10638986,https://open.spotify.com/track/71R8HJxQk5qMiRstrlXN9t
58,"Someone You Loved","Lewis Capaldi",10628438,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
59,Rasputin,Majestic,10077358,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
60,"LA NOCHE DE ANOCHE","Bad Bunny",10017971,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
61,"Talking to the Moon","Bruno Mars",9965598,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
62,"We're Good","Dua Lipa",9621582,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
63,"Head & Heart (feat. MNEK)","Joel Corry",9595877,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
64,Miénteme,TINI,9162637,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
65,"Sweater Weather","The Neighbourhood",9007360,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
66,"Higher Power",Coldplay,8993480,https://open.spotify.com/track/0939D7aT18uBDS2MTjWzct
67,"Seeing Green (with Drake & Lil Wayne)","Nicki Minaj",8866047,https://open.spotify.com/track/1TZv3bujNaYz646eezRE91
68,positions,"Ariana Grande",8849898,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
69,Poblado,Crissin,8794802,https://open.spotify.com/track/7xT1n5JKpB0bMPh6FL589e
70,"Calling My Phone","Lil Tjay",8768748,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
71,"Best Friend (feat. Doja Cat)",Saweetie,8637416,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
72,"Dick (feat. Doja Cat)",StarBoi3,8636608,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0
73,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",8567543,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
74,Levitating,"Dua Lipa",8565347,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
75,"Wants and Needs (feat. Lil Baby)",Drake,8474609,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
76,"Dance Monkey","Tones And I",8416626,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
77,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",8181132,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
78,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,8101639,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
79,512,Mora,8100799,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
80,"Cover Me In Sunshine",P!nk,8058922,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
81,"Hecha Pa' Mi",Boza,8021065,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
82,Bipolar,"Mc Davi",8000178,https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x
83,"Good Days",SZA,7987584,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
84,Straightenin,Migos,7977299,https://open.spotify.com/track/3X2r2CnHOJeV5YekPTgBnK
85,"Paradise (feat. Dermot Kennedy)",MEDUZA,7901314,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
86,34+35,"Ariana Grande",7810949,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
87,"Roses - Imanbek Remix","SAINt JHN",7792963,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
88,"you broke me first","Tate McRae",7649367,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
89,"Another Love","Tom Odell",7642088,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
90,"lovely (with Khalid)","Billie Eilish",7558022,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
91,"Before You Go","Lewis Capaldi",7542787,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
92,"Ella No Es Tuya - Remix","Rochy RD",7373000,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
93,malibu,sangiovanni,7249811,https://open.spotify.com/track/01hEpx8jnOG4q7nDK14Rhi
94,"Volta Bebê, Volta Neném","Dj Guuga",7223478,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
95,Run,OneRepublic,7212597,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
96,Circles,"Post Malone",7174610,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
97,"My Head & My Heart","Ava Max",7154814,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
98,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",7128428,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
99,Freaks,"Surf Curse",7117851,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
100,"WAP (feat. Megan Thee Stallion)","Cardi B",7036148,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
101,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",7002812,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
102,Shallow,"Lady Gaga",6999364,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
103,Heather,"Conan Gray",6951511,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
104,"Wasted Love (feat. Lagique)",Ofenbach,6925181,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
105,Anyone,"Justin Bieber",6924327,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
106,"Sal y Perrea",Sech,6870318,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU
107,Reloj,"Rauw Alejandro",6844514,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
108,"Tipo Gin - Ao Vivo","MC Kevin o Chris",6823531,https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S
109,Believer,"Imagine Dragons",6797370,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
110,goosebumps,"Travis Scott",6787934,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
111,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6752813,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
112,Whoopty,CJ,6677309,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
113,"bad guy","Billie Eilish",6648926,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
114,"Martin & Gina","Polo G",6553760,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
115,Memories,"Maroon 5",6489447,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
116,"NEVER LEFT","Lil Tecca",6471625,https://open.spotify.com/track/21UkXrc9kD48rNpTMI2ecz
117,"Shape of You","Ed Sheeran",6454880,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
118,"In the morning",ITZY,6452579,https://open.spotify.com/track/2QdH0rKlV3d9Y6lWzcnlBH
119,"No Role Modelz","J. Cole",6441223,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
120,"What You Know Bout Love","Pop Smoke",6434148,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
121,Hawái,Maluma,6421055,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
122,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)","Internet Money",6412213,https://open.spotify.com/track/2IePEfMAtqWS6rLXXFZIgI
123,Aloha,Maluma,6367278,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
124,"Adore You","Harry Styles",6305954,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
125,Señorita,"Shawn Mendes",6289272,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
126,"Therefore I Am","Billie Eilish",6267463,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
127,"Take Me To Church",Hozier,6261099,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
128,"Lucid Dreams","Juice WRLD",6248943,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
129,"Prisoner (feat. Dua Lipa)","Miley Cyrus",6236265,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
130,"GIRL LIKE ME","Black Eyed Peas",6177687,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
131,"Follow You","Imagine Dragons",6166277,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
132,"death bed (coffee for your head)",Powfu,6125046,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
133,"Say You Won't Let Go","James Arthur",6084911,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
134,"WITHOUT YOU (with Miley Cyrus)","The Kid LAROI",6081034,https://open.spotify.com/track/1EHUQesfVKwbthtNcpBi9g
135,"Slumber Party (feat. Princess Nokia)",Ashnikko,6064045,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
136,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",6062973,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
137,"Bohemian Rhapsody - Remastered 2011",Queen,6031122,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
138,"Dreams - 2004 Remaster","Fleetwood Mac",6024416,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
139,"Breaking Me",Topic,6013785,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
140,Perfect,"Ed Sheeran",6005727,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
141,"Holy (feat. Chance The Rapper)","Justin Bieber",5896779,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
142,Yellow,Coldplay,5886095,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
143,BICHOTA,"KAROL G",5830525,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
144,You,Regard,5792587,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE
145,"Solid (feat. Drake)","Young Stoner Life",5756514,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
146,"The Nights",Avicii,5744701,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
147,"Just the Way You Are","Bruno Mars",5726053,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
148,"Liberdade (Quando o Grave Bate Forte)",Alok,5713057,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
149,"Wake Me Up",Avicii,5708478,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
150,"Break My Heart","Dua Lipa",5704729,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
151,"Daddy Issues","The Neighbourhood",5681341,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
152,"Disco Arranhado - Funk Remix",Malu,5665785,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
153,"Little Bit of Love","Tom Grennan",5623230,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
154,"All of Me","John Legend",5623018,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
155,"Cloud 9","Beach Bunny",5619108,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
156,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,5595839,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
157,"7 rings","Ariana Grande",5568890,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
158,Golden,"Harry Styles",5559510,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
159,"Ride It",Regard,5550225,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
160,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",5528235,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
161,"The Box","Roddy Ricch",5523235,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
162,"Savage Love (Laxed - Siren Beat)","Jawsh 685",5522874,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
163,"Travesuras - Remix","Nio Garcia",5518444,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
164,Riptide,"Vance Joy",5501453,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
165,"Another One Bites The Dust - Remastered 2011",Queen,5497940,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
166,"HIGHEST IN THE ROOM","Travis Scott",5452546,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
167,"my ex's best friend (with blackbear)","Machine Gun Kelly",5452299,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
168,"One Dance",Drake,5421159,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
169,"What’s Next",Drake,5405405,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
170,"Every Breath You Take","The Police",5386203,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
171,"Bubblegum Bitch",MARINA,5375782,https://open.spotify.com/track/1yOL7ZiXGx5ULeLoktAUAg
172,"Laugh Now Cry Later (feat. Lil Durk)",Drake,5364527,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
173,"La Nota","Manuel Turizo",5356691,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
174,"Counting Stars",OneRepublic,5340910,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
175,"We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Martin Garrix",5311409,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS
176,Closer,"The Chainsmokers",5307438,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
177,"Jocelyn Flores",XXXTENTACION,5297005,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
178,"TE MUDASTE","Bad Bunny",5295599,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
179,Falling,"Harry Styles",5294368,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
180,"Somebody That I Used To Know",Gotye,5290615,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
181,"Do I Wanna Know?","Arctic Monkeys",5280875,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
182,Explícito,"Myke Towers",5278449,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
183,"SICKO MODE","Travis Scott",5248463,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
184,"Smells Like Teen Spirit",Nirvana,5246870,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
185,"No Te Enamores - Remix",Milly,5218146,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
186,"The Hills","The Weeknd",5216968,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
187,"Rain On Me (with Ariana Grande)","Lady Gaga",5215993,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
188,PROBLEMA,"Daddy Yankee",5215973,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
189,"The Real Slim Shady",Eminem,5215672,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
190,"Blueberry Faygo","Lil Mosey",5210424,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
191,"Mr. Brightside","The Killers",5205718,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
192,"Lonely (with benny blanco)","Justin Bieber",5191697,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
193,"Stereo Hearts (feat. Adam Levine)","Gym Class Heroes",5191007,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
194,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",5167973,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
195,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",5165035,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
196,"Something Just Like This","The Chainsmokers",5139941,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
197,"If the World Was Ending (feat. Julia Michaels)","JP Saxe",5127736,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
198,"Ramen & OJ","Joyner Lucas",5113330,https://open.spotify.com/track/4TIqzdAssasqx3DAe6cG9J
199,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",5112658,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
200,Dior,"Pop Smoke",5091232,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
