,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
38,París,Ingratax,13505979,https://open.spotify.com/track/4bF2y8rR7GUjrd5LNEvej3
39,"deja vu","Olivia Rodrigo",13397107,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
40,"Permission to Dance",BTS,13372442,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
41,Junya,"Kanye West",13342949,https://open.spotify.com/track/1aF9TeHZbe6OVo9dtjPuzK
42,"AM Remix","Nio Garcia",13082669,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
43,24,"Kanye West",12955187,https://open.spotify.com/track/7DBFslKWQzoRgO0HBBkL3u
44,"In Da Getto","J Balvin",12933235,https://open.spotify.com/track/63aj87TQG6F3RVO5nbG2VQ
45,"Remote Control","Kanye West",12913533,https://open.spotify.com/track/3SYLoL8KHxdQPYIkfwmUjN
46,"drivers license","Olivia Rodrigo",12878186,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
47,"Volando - Remix",Mora,12598210,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
48,2055,"Sleepy Hallow",12034127,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
49,Cúrame,"Rauw Alejandro",11797153,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I
50,"Pure Souls","Kanye West",11585806,https://open.spotify.com/track/7up5MwPUHQdv4DkzQRHRWP
51,"Get Into It (Yuh)","Doja Cat",11294620,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
52,Donda,"Kanye West",11098736,https://open.spotify.com/track/2TJ1FOCmCBkKm418MjVw5D
53,"Leave The Door Open","Bruno Mars",11085219,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
54,Sobrio,Maluma,11037322,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
55,"Entre Nosotros","Tiago PZK",10951000,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb
56,"Keep My Spirit Alive","Kanye West",10913129,https://open.spotify.com/track/4IlOyxGATYUp7YVy5zrSW8
57,"Jesus Lord","Kanye West",10900265,https://open.spotify.com/track/56JwgcQcxo08w7YXrBzrA5
58,happier,"Olivia Rodrigo",10837112,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
59,"Love Tonight - Edit",Shouse,10655348,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
60,"Watermelon Sugar","Harry Styles",10454615,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
61,"Ain't Shit","Doja Cat",10218950,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
62,"911 - Remix",Sech,10170485,https://open.spotify.com/track/27RSJHEA99Y0Vsow7nA37A
63,"Don't Go Yet","Camila Cabello",10168472,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
64,Miénteme,TINI,10119289,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
65,DÁKITI,"Bad Bunny",10109481,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
66,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,10104000,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
67,"Summer of Love (Shawn Mendes & Tainy)","Shawn Mendes",10086800,https://open.spotify.com/track/0z8hI3OPS8ADPWtoCjjLl6
68,"New Again","Kanye West",10030218,https://open.spotify.com/track/2GPTiPR5db727wu1tFvFt4
69,"Cold Heart - PNAU Remix","Elton John",9744131,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
70,"Tiroteo - Remix","Marc Seguí",9541764,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
71,"jealousy, jealousy","Olivia Rodrigo",9497239,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
72,Dynamite,BTS,9489399,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
73,"Astronaut In The Ocean","Masked Wolf",9374344,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
74,"Pareja Del Año","Sebastian Yatra",9358037,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
75,"Mood (feat. iann dior)",24kGoldn,9310325,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
76,"Jail pt 2","Kanye West",9288349,https://open.spotify.com/track/7f1w2rZoIf7g56McEUTh5W
77,Freaks,"Surf Curse",9221441,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
78,"Lord I Need You","Kanye West",9221270,https://open.spotify.com/track/5YRFttxjAEgm2nq5Z2tlqK
79,"Don't Be Shy",Tiësto,9164205,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
80,"I GUESS I'M IN LOVE","Clinton Kane",8949541,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
81,"Like I Can","Sam Smith",8898032,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
82,"favorite crime","Olivia Rodrigo",8849812,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
83,"Donda Chant","Kanye West",8821108,https://open.spotify.com/track/3VlW71ZRJPEjd17W0bW28D
84,"Come to Life","Kanye West",8799808,https://open.spotify.com/track/6DZz58CbF0AKw5PCKqNKcM
85,"Rumors (feat. Cardi B)",Lizzo,8664176,https://open.spotify.com/track/6KgtcmCF9Ky68XC7ezxl3s
86,"Sweater Weather","The Neighbourhood",8653162,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
87,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,8647549,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
88,"Dark Red","Steve Lacy",8613553,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
89,"The Business",Tiësto,8470336,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
90,"I am not a woman, I'm a god",Halsey,8420550,https://open.spotify.com/track/5RhFmJifQe83FpQ6ZFFTZ5
91,"Someone You Loved","Lewis Capaldi",8373451,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
92,"Don't Start Now","Dua Lipa",8309988,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
93,"Love Again","Dua Lipa",8216633,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
94,"Poblado - Remix","J Balvin",8164992,https://open.spotify.com/track/1WedZeiezCmCEOzLwhx0hV
95,Run,OneRepublic,8138053,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
96,"Visiting Hours","Ed Sheeran",8102174,https://open.spotify.com/track/44V6EzbUSYgyfsNiP0FrlA
97,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi",8066320,https://open.spotify.com/track/2rOnSn2piaqLAlYjtfUBlY
98,"double take",dhruv,7991231,https://open.spotify.com/track/2CVChktEKBsM6v4IfdFU5k
99,"Save Your Tears","The Weeknd",7943160,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
100,Loco,"Justin Quiles",7942778,https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72
101,"Tell The Vision","Kanye West",7880253,https://open.spotify.com/track/34TiQsddaGhd8lmzJfxSzH
102,"Chega E Senta - Ao Vivo","John Amplificado",7666991,https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl
103,RAPSTAR,"Polo G",7655152,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
104,"Don’t Go (with Justin Bieber & Don Toliver)",Skrillex,7641025,https://open.spotify.com/track/55sgQENF3LY1sUcJUwasLl
105,"Chosen (feat. Ty Dolla $ign)",Blxst,7601207,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
106,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,7551849,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
107,"Heartbreak Anniversary",Giveon,7454420,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
108,"Ok Ok pt 2","Kanye West",7405936,https://open.spotify.com/track/1QCqedB1ibmRO9x7Ikb5LI
109,"Meu Pedaço de Pecado","João Gomes",7403450,https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6
110,"Ranjha (From ""Shershaah"")","Jasleen Royal",7346918,https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j
111,"Motley Crew","Post Malone",7311942,https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed
112,Believer,"Imagine Dragons",7163894,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
113,"You Right","Doja Cat",7105986,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
114,Circles,"Post Malone",7085474,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
115,brutal,"Olivia Rodrigo",7045689,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
116,"Dance Monkey","Tones And I",7034700,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
117,positions,"Ariana Grande",6995145,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
118,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",6982261,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
119,Arcade,"Duncan Laurence",6934161,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
120,"lovely (with Khalid)","Billie Eilish",6914663,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
121,"Sharing Locations (feat. Lil Baby & Lil Durk)","Meek Mill",6894638,https://open.spotify.com/track/3J4VKkUpLvomXJbn9ZAypO
122,"Before You Go","Lewis Capaldi",6886210,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
123,telepatía,"Kali Uchis",6845694,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
124,Levitating,"Dua Lipa",6790759,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
125,"WITHOUT YOU","The Kid LAROI",6753205,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
126,"Fiel - Remix",Wisin,6661269,https://open.spotify.com/track/43qcs9NpJhDxtG91zxFkj7
127,"Junya pt 2","Kanye West",6621001,https://open.spotify.com/track/7soCc4TpT99bOhJoCiMqFN
128,A-O-K,"Tai Verdes",6574515,https://open.spotify.com/track/1sx0XsWUusUoPstbvokZjP
129,Perfect,"Ed Sheeran",6548141,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
130,2/Catorce,"Rauw Alejandro",6547678,https://open.spotify.com/track/0PwFN7vRvY80Hnkoew2x3f
131,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6545416,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
132,"Shape of You","Ed Sheeran",6506168,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
133,"Smells Like Teen Spirit",Nirvana,6496714,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
134,"EL MAKINON","KAROL G",6495643,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
135,"Head & Heart (feat. MNEK)","Joel Corry",6469004,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
136,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",6413378,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
137,"Thot Shit","Megan Thee Stallion",6350650,https://open.spotify.com/track/5zNW5ARjYhJQJz1AChP33n
138,"edamame (feat. Rich Brian)",bbno$,6326405,https://open.spotify.com/track/1uMHCAyGmHqyygoNRuo7MV
139,Rolê,"Tarcísio do Acordeon",6298038,https://open.spotify.com/track/25141FAgU1OmwoC9W2i5E3
140,"Botella Tras Botella","Gera MX",6276595,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
141,"ALMAS GEMELAS","Myke Towers",6233421,https://open.spotify.com/track/2KcNrONbZ0hvBPjvrDO2tx
142,"Build a Bitch","Bella Poarch",6231650,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
143,"Your Love (9PM)",ATB,6157058,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
144,"Here's Your Perfect","Jamie Miller",6153223,https://open.spotify.com/track/2aTKrdenCq5qBOoJPFdn4P
145,Rasputin,Majestic,6121532,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
146,"Quer Voar",Matuê,6120237,https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz
147,Heather,"Conan Gray",6114059,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
148,"Wow Wow (feat. Becky G)","Maria Becerra",6105892,https://open.spotify.com/track/4Yip3hds5IHyT7AqoNHfmX
149,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",6082394,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
150,"Talking to the Moon","Bruno Mars",6074364,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
151,Señorita,"Shawn Mendes",6005385,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
152,"Goosebumps - Remix","Travis Scott",6004042,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
153,"Você Beberia Ou Não Beberia?","Zé Neto & Cristiano",6003966,https://open.spotify.com/track/4P7IXYPAkinTdZrBF5bGWp
154,"you broke me first","Tate McRae",5998403,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
155,"Daddy Issues","The Neighbourhood",5993917,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
156,"Wants and Needs (feat. Lil Baby)",Drake,5972305,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
157,"Jesus Lord pt 2","Kanye West",5958383,https://open.spotify.com/track/72dummgz1gSqm8faekYYQh
158,MORENA,"Luan Santana",5951649,https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd
159,"Belly, The Weeknd - Die For It (ft. Nas)",Belly,5924965,https://open.spotify.com/track/2Nc1v8I86FUGorwjXKo0in
160,"Arranhão - Ao Vivo","Henrique & Juliano",5894508,https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw
161,"Bilmem Mi?",Sefo,5882287,https://open.spotify.com/track/6wbDn8NI3ygkOeDJiS0ASi
162,"Another Love","Tom Odell",5878089,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
163,"Bohemian Rhapsody - Remastered 2011",Queen,5872293,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
164,"The Nights",Avicii,5851282,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
165,Riptide,"Vance Joy",5838830,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
166,"Roses - Imanbek Remix","SAINt JHN",5829947,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
167,Loverboy,A-Wall,5822755,https://open.spotify.com/track/0qXP5fMhxGzxALOkXYUxfP
168,Thunderous,"Stray Kids",5812990,https://open.spotify.com/track/3XHJUG5I2zYqOEmEZUX68n
169,Memories,"Maroon 5",5809131,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI
170,goosebumps,"Travis Scott",5797515,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
171,Fiel,"Los Legendarios",5764745,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
172,"Ficha Limpa","Gusttavo Lima",5762698,https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8
173,"Hold On","Justin Bieber",5738552,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
174,"Take Me To Church",Hozier,5721405,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
175,Shallow,"Lady Gaga",5690198,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
176,"Counting Stars",OneRepublic,5663659,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
177,Pain,PinkPantheress,5643695,https://open.spotify.com/track/7CIERzyqIwLVKGp00YbHRO
178,"7 rings","Ariana Grande",5635533,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
179,Yellow,Coldplay,5610966,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
180,"999 (with Camilo)","Selena Gomez",5599395,https://open.spotify.com/track/0EtuSDTRJYUwlPf4y6coIz
181,"Iko Iko (My Bestie)","Justin Wellington",5593786,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
182,512,Mora,5574638,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
183,"Remember (and David Guetta)","Becky Hill",5557982,https://open.spotify.com/track/6feiJqgHqeSvkGUzf11AYs
184,"REPEAT IT (with Gunna)","Lil Tecca",5547450,https://open.spotify.com/track/4s6vwFgPdCtidpEw8KuQT6
185,"Say You Won't Let Go","James Arthur",5547420,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
186,"Every Breath You Take","The Police",5520749,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
187,Hawái,Maluma,5502543,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
188,"Dreams - 2004 Remaster","Fleetwood Mac",5477944,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
189,Dandelions,"Ruth B.",5468079,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
190,Streets,"Doja Cat",5460982,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
191,"Gangsta's Paradise",Coolio,5459053,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
192,FULANITO,"Becky G",5452012,https://open.spotify.com/track/59L8x0xy8njj75vzVCPMqg
193,"Just for me",PinkPantheress,5430793,https://open.spotify.com/track/6OTKVgVpVaVjhRLYizPJKA
194,"Never Going Home",Kungs,5415878,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
195,"Jocelyn Flores",XXXTENTACION,5408080,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
196,"Wake Me Up",Avicii,5406193,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
197,"LA NOCHE DE ANOCHE","Bad Bunny",5389195,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
198,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,5388870,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
199,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",5385078,https://open.spotify.com/track/6iBlllot0wdy8f7V5t8OnR
200,"bad guy","Billie Eilish",5363281,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
