,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
56,Butter,BTS,11376116,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
57,"The Remorse",Drake,11368884,https://open.spotify.com/track/1cCXT1cErAY6tmIqHbodrt
58,2055,"Sleepy Hallow",11335980,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
59,"Get Into It (Yuh)","Doja Cat",11107366,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
60,Cúrame,"Rauw Alejandro",11010014,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I
61,"Praise God","Kanye West",10880386,https://open.spotify.com/track/0Zm7NKJgoKY6ZWwtoEUILK
62,Sobrio,Maluma,10588661,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
63,"Don't Be Shy",Tiësto,10584248,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
64,"Entre Nosotros","Tiago PZK",10495538,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb
65,"Watermelon Sugar","Harry Styles",10166616,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
66,"Leave The Door Open","Bruno Mars",10154618,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
67,"Permission to Dance",BTS,9964824,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
68,happier,"Olivia Rodrigo",9788170,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
69,"Love Tonight - Edit",Shouse,9719423,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
70,"Don't Go Yet","Camila Cabello",9546848,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
71,Miénteme,TINI,9519785,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
72,DÁKITI,"Bad Bunny",9353064,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
73,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,9277029,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
74,"Mood (feat. iann dior)",24kGoldn,9137061,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
75,"Ain't Shit","Doja Cat",9093003,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
76,"911 - Remix",Sech,8942549,https://open.spotify.com/track/27RSJHEA99Y0Vsow7nA37A
77,"Pareja Del Año","Sebastian Yatra",8936748,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
78,"Don't Shut Me Down",ABBA,8909165,https://open.spotify.com/track/2AHnmlkyZbnxqSA66B7jK3
79,"Like I Can","Sam Smith",8859678,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
80,"Tiroteo - Remix","Marc Seguí",8851356,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
81,"Summer of Love (Shawn Mendes & Tainy)","Shawn Mendes",8826147,https://open.spotify.com/track/0z8hI3OPS8ADPWtoCjjLl6
82,Freaks,"Surf Curse",8758620,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
83,"Dark Red","Steve Lacy",8746127,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
84,"Astronaut In The Ocean","Masked Wolf",8688742,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
85,"Believe What I Say","Kanye West",8602816,https://open.spotify.com/track/73uxnSsFMeJ15POpd3zgrV
86,Dynamite,BTS,8596692,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
87,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",8591860,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
88,"I GUESS I'M IN LOVE","Clinton Kane",8574019,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
89,"Sweater Weather","The Neighbourhood",8573802,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
90,"jealousy, jealousy","Olivia Rodrigo",8492457,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
91,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,8386443,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
92,"The Business",Tiësto,8220494,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
93,"Meu Pedaço de Pecado","João Gomes",8163156,https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6
94,"Someone You Loved","Lewis Capaldi",8159306,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
95,"Don't Start Now","Dua Lipa",8140025,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
96,"Life Goes On","Oliver Tree",8106553,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
97,"Love Again","Dua Lipa",8078512,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
98,"Chega E Senta - Ao Vivo","John Amplificado",8043658,https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl
99,"favorite crime","Olivia Rodrigo",7929613,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
100,"Butter (Megan Thee Stallion Remix)",BTS,7911481,https://open.spotify.com/track/3JR0ducCexKbeK47g6AHm5
101,Loco,"Justin Quiles",7836290,https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72
102,"double take",dhruv,7754498,https://open.spotify.com/track/2CVChktEKBsM6v4IfdFU5k
103,"Save Your Tears","The Weeknd",7644771,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
104,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi",7598552,https://open.spotify.com/track/2rOnSn2piaqLAlYjtfUBlY
105,"Chosen (feat. Ty Dolla $ign)",Blxst,7559040,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
106,"Meet Me At Our Spot","THE ANXIETY",7521280,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG
107,"Poblado - Remix","J Balvin",7429298,https://open.spotify.com/track/1WedZeiezCmCEOzLwhx0hV
108,"Ley Seca","Jhay Cortez",7428549,https://open.spotify.com/track/3JCaq3KDSROg3TXhdiDa9n
109,Run,OneRepublic,7346103,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
110,Jonah,"Kanye West",7326845,https://open.spotify.com/track/3gWzTnziivUYzqXtnvgN8q
111,"Arranhão - Ao Vivo","Henrique & Juliano",7291791,https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw
112,"edamame (feat. Rich Brian)",bbno$,7264709,https://open.spotify.com/track/1uMHCAyGmHqyygoNRuo7MV
113,RAPSTAR,"Polo G",7181875,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
114,Believer,"Imagine Dragons",7174720,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
115,"No Child Left Behind","Kanye West",7132248,https://open.spotify.com/track/3onYsG7nB3FwEVHYYWCrIM
116,"Heaven and Hell","Kanye West",7103738,https://open.spotify.com/track/2ZUJsR8HEktit58X6FuPQM
117,"Heartbreak Anniversary",Giveon,7102072,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
118,"I Still Have Faith In You",ABBA,7059474,https://open.spotify.com/track/3ddxe0WYUpNPtSnHgQOad5
119,"Ranjha (From ""Shershaah"")","Jasleen Royal",7045385,https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j
120,"Rumors (feat. Cardi B)",Lizzo,6936068,https://open.spotify.com/track/6KgtcmCF9Ky68XC7ezxl3s
121,Rolê,"Tarcísio do Acordeon",6924282,https://open.spotify.com/track/25141FAgU1OmwoC9W2i5E3
122,"lovely (with Khalid)","Billie Eilish",6909297,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
123,"Wants and Needs (feat. Lil Baby)",Drake,6880532,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
124,"Dance Monkey","Tones And I",6865146,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
125,"Quer Voar",Matuê,6859659,https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz
126,Circles,"Post Malone",6850165,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
127,positions,"Ariana Grande",6819373,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
128,"Before You Go","Lewis Capaldi",6744648,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
129,"Você Beberia Ou Não Beberia?","Zé Neto & Cristiano",6665219,https://open.spotify.com/track/4P7IXYPAkinTdZrBF5bGWp
130,Arcade,"Duncan Laurence",6636958,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
131,"Ok Ok","Kanye West",6632754,https://open.spotify.com/track/4VYEnxm7lmtG5sEEbcmORB
132,"You Right","Doja Cat",6625929,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
133,A-O-K,"Tai Verdes",6613583,https://open.spotify.com/track/1sx0XsWUusUoPstbvokZjP
134,Perfect,"Ed Sheeran",6549237,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
135,"HOT DEMON B!TCHES NEAR U ! ! !",CORPSE,6548822,https://open.spotify.com/track/7v4pPS4A7NgY7bxFA3Etv3
136,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",6544280,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
137,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,6481155,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
138,"Visiting Hours","Ed Sheeran",6479386,https://open.spotify.com/track/44V6EzbUSYgyfsNiP0FrlA
139,telepatía,"Kali Uchis",6467218,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
140,"WITHOUT YOU","The Kid LAROI",6422603,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
141,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6408406,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
142,"ALMAS GEMELAS","Myke Towers",6401330,https://open.spotify.com/track/2KcNrONbZ0hvBPjvrDO2tx
143,Levitating,"Dua Lipa",6362178,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
144,"Ficha Limpa","Gusttavo Lima",6356257,https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8
145,"Pure Souls","Kanye West",6354920,https://open.spotify.com/track/7up5MwPUHQdv4DkzQRHRWP
146,MORENA,"Luan Santana",6352131,https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd
147,"Shape of You","Ed Sheeran",6343313,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
148,brutal,"Olivia Rodrigo",6338064,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
149,"Wow Wow (feat. Becky G)","Maria Becerra",6326987,https://open.spotify.com/track/4Yip3hds5IHyT7AqoNHfmX
150,"Where Are You Now","Lost Frequencies",6277466,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
151,"Head & Heart (feat. MNEK)","Joel Corry",6222805,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
152,"Smells Like Teen Spirit",Nirvana,6197901,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
153,"Remote Control","Kanye West",6168953,https://open.spotify.com/track/3SYLoL8KHxdQPYIkfwmUjN
154,Señorita,"Shawn Mendes",6057587,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
155,"Fiel - Remix",Wisin,6025166,https://open.spotify.com/track/43qcs9NpJhDxtG91zxFkj7
156,2/Catorce,"Rauw Alejandro",6011124,https://open.spotify.com/track/0PwFN7vRvY80Hnkoew2x3f
157,"Here's Your Perfect","Jamie Miller",6008272,https://open.spotify.com/track/2aTKrdenCq5qBOoJPFdn4P
158,"Don’t Go (with Justin Bieber & Don Toliver)",Skrillex,6007138,https://open.spotify.com/track/55sgQENF3LY1sUcJUwasLl
159,Heather,"Conan Gray",5999762,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
160,Wrecked,"Imagine Dragons",5989165,https://open.spotify.com/track/149BxWeweaCqmsyedkNiiE
161,"Mon Amour - Remix",zzoilo,5971363,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R
162,"Bohemian Rhapsody - Remastered 2011",Queen,5965071,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
163,"EL MAKINON","KAROL G",5964873,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
164,"Gangsta's Paradise",Coolio,5960573,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
165,"Your Love (9PM)",ATB,5959804,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
166,"The Nights",Avicii,5922052,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
167,"you broke me first","Tate McRae",5893006,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
168,"Jugaste y Sufrí","Eslabon Armado",5884152,https://open.spotify.com/track/3NqBxTOMCJ3zW9CIP51td4
169,"Botella Tras Botella","Gera MX",5880549,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
170,"Talking to the Moon","Bruno Mars",5840592,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
171,24,"Kanye West",5834938,https://open.spotify.com/track/7DBFslKWQzoRgO0HBBkL3u
172,"Motley Crew","Post Malone",5832231,https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed
173,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",5828495,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
174,"Daddy Issues","The Neighbourhood",5819986,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
175,Junya,"Kanye West",5817181,https://open.spotify.com/track/1aF9TeHZbe6OVo9dtjPuzK
176,"Ela e Ela","Zé Neto & Cristiano",5807138,https://open.spotify.com/track/5Yu1AOnIzC1tWRJ4U0uW7u
177,Rasputin,Majestic,5797954,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
178,Loverboy,A-Wall,5796892,https://open.spotify.com/track/0qXP5fMhxGzxALOkXYUxfP
179,"Goosebumps - Remix","Travis Scott",5766816,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
180,Memories,"Maroon 5",5737892,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI
181,"One Dance",Drake,5718647,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
182,Riptide,"Vance Joy",5710298,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
183,Shallow,"Lady Gaga",5682156,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
184,goosebumps,"Travis Scott",5626129,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
185,"Roses - Imanbek Remix","SAINt JHN",5624497,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
186,"Never Going Home",Kungs,5622532,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
187,"God Breathed","Kanye West",5618339,https://open.spotify.com/track/1dPNJDYuW9QAtkOpK3eBvO
188,"Another Love","Tom Odell",5574395,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
189,"Counting Stars",OneRepublic,5568753,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
190,"Every Breath You Take","The Police",5567519,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
191,"Wake Me Up",Avicii,5554738,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
192,Yellow,Coldplay,5526358,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
193,"Dreams - 2004 Remaster","Fleetwood Mac",5519131,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
194,"Take Me To Church",Hozier,5505935,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
195,"Say You Won't Let Go","James Arthur",5474110,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
196,"Baby Me Atende","Matheus Fernandes",5465605,https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7
197,"Hold On","Justin Bieber",5464809,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
198,"7 rings","Ariana Grande",5461991,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
199,Fiel,"Los Legendarios",5411385,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
200,"Remember (and David Guetta)","Becky Hill",5409053,https://open.spotify.com/track/6feiJqgHqeSvkGUzf11AYs
