,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
41,"Heat Waves","Glass Animals",11945219,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
42,"The Business",Tiësto,11522026,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
43,brutal,"Olivia Rodrigo",10848947,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
44,Dinero,"Trinidad Cardona",10825200,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
45,2/Catorce,"Rauw Alejandro",10794583,https://open.spotify.com/track/0PwFN7vRvY80Hnkoew2x3f
46,"Mood (feat. iann dior)",24kGoldn,10698894,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
47,Miénteme,TINI,10654778,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
48,"ZITTI E BUONI",Måneskin,10622171,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
49,"Thot Shit","Megan Thee Stallion",10455445,https://open.spotify.com/track/5zNW5ARjYhJQJz1AChP33n
50,Rasputin,Majestic,10288502,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
51,"Your Love (9PM)",ATB,10096516,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
52,"Heartbreak Anniversary",Giveon,10082121,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
53,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,10042342,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
54,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",9937464,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
55,"Save Your Tears","The Weeknd",9452399,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
56,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,9336257,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
57,Run,OneRepublic,9250170,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
58,Freaks,"Surf Curse",9221390,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
59,"Don't Start Now","Dua Lipa",9101652,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
60,"Tiroteo - Remix","Marc Seguí",8955115,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
61,Fiel,"Los Legendarios",8878488,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
62,"Someone You Loved","Lewis Capaldi",8806474,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
63,"Wants and Needs (feat. Lil Baby)",Drake,8783472,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
64,"De Museo","Bad Bunny",8782810,https://open.spotify.com/track/267NGliXM8YLVZiKAD9Otm
65,"EL MAKINON","KAROL G",8770966,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
66,"Meu Pedaço de Pecado","João Gomes",8654263,https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6
67,telepatía,"Kali Uchis",8633427,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
68,"Goosebumps - Remix","Travis Scott",8523414,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
69,"Need to Know","Doja Cat",8376697,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
70,"Botella Tras Botella","Gera MX",8375312,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
71,"Sweater Weather","The Neighbourhood",8301997,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
72,512,Mora,8179970,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
73,BED,"Joel Corry",8003058,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
74,"Head & Heart (feat. MNEK)","Joel Corry",7899458,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
75,"WITHOUT YOU","The Kid LAROI",7884409,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
76,Arcade,"Duncan Laurence",7876930,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
77,"Dance Monkey","Tones And I",7840533,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
78,"t r a n s p a r e n t s o u l feat. Travis Barker",WILLOW,7784197,https://open.spotify.com/track/1QL7nSDZCwZMnbisV4KOXt
79,"Iko Iko (My Bestie)","Justin Wellington",7582715,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
80,"Ram Pam Pam","Natti Natasha",7569115,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO
81,"Sal y Perrea",Sech,7480016,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU
82,"enough for you","Olivia Rodrigo",7447752,https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e
83,"Ramenez la coupe à la maison",Vegedream,7367476,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
84,Circles,"Post Malone",7365666,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
85,Reckless,"Madison Beer",7176234,https://open.spotify.com/track/5ajjAnNRh8bxFvaVHzpPjh
86,"WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)","Tyler, The Creator",7159401,https://open.spotify.com/track/5B0kgjHULYJhAQkK5XsMoC
87,"LA NOCHE DE ANOCHE","Bad Bunny",7158471,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
88,"Hold On","Justin Bieber",7148895,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
89,"Talking to the Moon","Bruno Mars",7041842,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
90,Up,"Cardi B",7026154,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
91,positions,"Ariana Grande",6976970,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
92,"Roses - Imanbek Remix","SAINt JHN",6975407,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
93,"Before You Go","Lewis Capaldi",6969937,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
94,"2:50 Remix",MYA,6962068,https://open.spotify.com/track/74znaWw1hmQBusGPSOuTFy
95,Levitating,"Dua Lipa",6955965,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
96,Loco,"Justin Quiles",6884783,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH
97,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",6807059,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
98,Believer,"Imagine Dragons",6792867,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
99,"Shape of You","Ed Sheeran",6716002,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
100,"By Your Side (feat. Tom Grennan)","Calvin Harris",6713863,https://open.spotify.com/track/0vR2rIVORmgeKiGIgNT0fV
101,"lovely (with Khalid)","Billie Eilish",6705833,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
102,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6664320,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
103,Streets,"Doja Cat",6585695,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
104,"Não, Não Vou","Mari Fernandez",6584903,https://open.spotify.com/track/0xBQvhJAm6f7J142ympKOn
105,"1 step forward, 3 steps back","Olivia Rodrigo",6583677,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg
106,Perfect,"Ed Sheeran",6499767,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
107,"you broke me first","Tate McRae",6468971,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
108,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,6404338,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
109,Sobrio,Maluma,6373836,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
110,"Best Friend (feat. Doja Cat)",Saweetie,6368745,https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
111,"Lost Cause","Billie Eilish",6367034,https://open.spotify.com/track/2xdwCJLfKCkat14mlgR26M
112,"Little Bit of Love","Tom Grennan",6326279,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
113,"We're Good","Dua Lipa",6318660,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
114,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,6306995,https://open.spotify.com/track/7COGuXyTr12KvdaYXMqheC
115,Bandido,"Myke Towers",6293982,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
116,Señorita,"Shawn Mendes",6273213,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
117,"In Da Getto","J Balvin",6267982,https://open.spotify.com/track/63aj87TQG6F3RVO5nbG2VQ
118,Runaway,AURORA,6256261,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
119,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",6209063,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
120,"Life Goes On",BTS,6142975,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
121,"Red Light Green Light",DaBaby,6142154,https://open.spotify.com/track/1YDebgap5OFwXEBG18NJvy
122,"Cover Me In Sunshine",P!nk,6121090,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
123,911,Sech,6111108,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
124,"Another Love","Tom Odell",6098705,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
125,Memories,"Maroon 5",6084901,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI
126,Heather,"Conan Gray",6076670,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
127,"Daddy Issues","The Neighbourhood",6044201,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
128,"Baby Me Atende","Matheus Fernandes",6031099,https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7
129,"Paradise (feat. Dermot Kennedy)",MEDUZA,5988774,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
130,"Entre Nosotros","Tiago PZK",5980349,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb
131,Riptide,"Vance Joy",5948958,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
132,"Bohemian Rhapsody - Remastered 2011",Queen,5915551,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
133,"Calling My Phone","Lil Tjay",5915507,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
134,"late at night","Roddy Ricch",5914394,https://open.spotify.com/track/1fxYz1s15pyZLsJT0Hdh1m
135,"Love Tonight - Edit",Shouse,5892485,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
136,Hawái,Maluma,5881362,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
137,"Wasted Love (feat. Lagique)",Ofenbach,5860774,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
138,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",5845913,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
139,"Smells Like Teen Spirit",Nirvana,5836701,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
140,"The Nights",Avicii,5811790,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
141,"Take Me To Church",Hozier,5776214,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
142,Shallow,"Lady Gaga",5765879,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
143,"911 - Remix",Sech,5763590,https://open.spotify.com/track/27RSJHEA99Y0Vsow7nA37A
144,"bad guy","Billie Eilish",5760488,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
145,Sommergewitter,Pashanim,5758328,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
146,Bipolar,"Mc Davi",5744691,https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x
147,goosebumps,"Travis Scott",5722833,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
148,"Ficha Limpa","Gusttavo Lima",5718574,https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8
149,"Não Nasceu pra Namorar","MC Zaquin",5670628,https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo
150,"double take",dhruv,5658091,https://open.spotify.com/track/2CVChktEKBsM6v4IfdFU5k
151,"Tell Em",Cochise,5621828,https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8
152,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",5588217,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
153,Yellow,Coldplay,5569728,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
154,"Lucid Dreams","Juice WRLD",5567512,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
155,"Wake Me Up",Avicii,5565873,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
156,"WAP (feat. Megan Thee Stallion)","Cardi B",5553798,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
157,"Say You Won't Let Go","James Arthur",5549447,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
158,FULANITO,"Becky G",5541657,https://open.spotify.com/track/59L8x0xy8njj75vzVCPMqg
159,Wrecked,"Imagine Dragons",5538394,https://open.spotify.com/track/2d1MywHy6FwKdzxFuSJnwl
160,34+35,"Ariana Grande",5494410,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
161,"Counting Stars",OneRepublic,5488131,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
162,"Dreams - 2004 Remaster","Fleetwood Mac",5486657,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
163,"Here's Your Perfect","Jamie Miller",5479205,https://open.spotify.com/track/2aTKrdenCq5qBOoJPFdn4P
164,"The Jackie (with J. Cole & Lil Tjay)",Bas,5454994,https://open.spotify.com/track/15qKrPi4Kg0z7g9HlwWyeb
165,"hope ur ok","Olivia Rodrigo",5435614,https://open.spotify.com/track/1zejeOnykpCoyVSit6Bwp3
166,"Follow You","Imagine Dragons",5427453,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
167,"Clash (feat. Stormzy)",Dave,5425184,https://open.spotify.com/track/2oUwMN5VfdGX10XeQJLBBi
168,"What You Know Bout Love","Pop Smoke",5416902,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
169,AM,"Nio Garcia",5404538,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv
170,"Every Breath You Take","The Police",5362296,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
171,"Mr. Brightside","The Killers",5361324,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
172,"Adore You","Harry Styles",5361300,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
173,"death bed (coffee for your head)",Powfu,5322519,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
174,"Aquelas Coisas","João Gomes",5319847,https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M
175,"Good Days",SZA,5301071,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
176,"MI FAI IMPAZZIRE",BLANCO,5296675,https://open.spotify.com/track/1x3Qb8np6S1UvpSLthwEJN
177,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",5295009,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
178,"Faz Amor Comigo Só Hoje - Ao Vivo","Israel & Rodolffo",5269757,https://open.spotify.com/track/7Kba4OaxQFQ1zlknQUpNqN
179,Alcohol-Free,TWICE,5259503,https://open.spotify.com/track/3iPbmpKBMflYd7UjdYftoj
180,"Another One Bites The Dust - Remastered 2011",Queen,5245550,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
181,"As the World Caves In","Sarah Cothran",5217205,https://open.spotify.com/track/7LAmsNJpBaNvNg7VZPXxSv
182,"Martin & Gina","Polo G",5199520,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
183,MORENA,"Luan Santana",5194349,https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd
184,"WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix",BIA,5186354,https://open.spotify.com/track/67G6iaOw8DZqp1z8STR89R
185,"All of Me","John Legend",5182506,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
186,"Ball If I Want To",DaBaby,5177430,https://open.spotify.com/track/0cu0rhnlCnJ7JIeHRiLpj3
187,Memory,"Kane Brown",5173178,https://open.spotify.com/track/34chhNX59Wo9HMFCsI3K8Y
188,"One Dance",Drake,5169090,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
189,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)","Internet Money",5146943,https://open.spotify.com/track/2IePEfMAtqWS6rLXXFZIgI
190,"Ride It",Regard,5119428,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
191,"Breaking Me",Topic,5113515,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
192,"7 rings","Ariana Grande",5086197,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
193,Pepas,Farruko,5078929,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
194,"Me Fije","Alex Rose",5068677,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
195,"Volta Bebê, Volta Neném","Dj Guuga",5041120,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
196,Aloha,Maluma,5036030,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
197,"Our Song",Anne-Marie,4976121,https://open.spotify.com/track/5zqObw7wjBgL9TDiAymxPn
198,"Sexo Virtual","Rauw Alejandro",4975786,https://open.spotify.com/track/0giiXonRhODYy4J1iy4Lb3
199,Closer,"The Chainsmokers",4954679,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
200,"Wonderwall - Remastered",Oasis,4938180,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
