,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
88,"Have Mercy",Chlöe,7362969,https://open.spotify.com/track/5SixeLvPsYpk7qq9lo5xYg
89,"lovely (with Khalid)","Billie Eilish",7341942,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
90,SEJODIOTO,"KAROL G",7311219,https://open.spotify.com/track/704LUEih663hiE3CnyUrFW
91,"favorite crime","Olivia Rodrigo",7279399,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
92,"911 - Remix",Sech,7276832,https://open.spotify.com/track/27RSJHEA99Y0Vsow7nA37A
93,Perfect,"Ed Sheeran",7254400,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
94,"Summer of Love (Shawn Mendes & Tainy)","Shawn Mendes",7193229,https://open.spotify.com/track/0z8hI3OPS8ADPWtoCjjLl6
95,"Save Your Tears","The Weeknd",7160013,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
96,"Chosen (feat. Ty Dolla $ign)",Blxst,7146580,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
97,LOCO,ITZY,7089600,https://open.spotify.com/track/59c0HrzmHfyQs6LgDw5cHe
98,"Champagne Poetry",Drake,7082667,https://open.spotify.com/track/2HSmyk2qMN8WQjuGhaQgCk
99,"Happier Than Ever - Edit","Billie Eilish",7059035,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
100,Moon,"Kanye West",6961937,https://open.spotify.com/track/2Rd4eJ4KwXQQn2sMSToyUM
101,Believer,"Imagine Dragons",6916676,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
102,Loco,"Justin Quiles",6907180,https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72
103,"Arranhão - Ao Vivo","Henrique & Juliano",6835228,https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw
104,"Before You Go","Lewis Capaldi",6811196,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
105,positions,"Ariana Grande",6790804,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
106,RAPSTAR,"Polo G",6781446,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
107,Circles,"Post Malone",6767623,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
108,"love nwantiti (feat. ElGrande Toto) - North African Remix",CKay,6728495,https://open.spotify.com/track/1EYeZGTMCjV7uVey5fNWXM
109,"Smells Like Teen Spirit",Nirvana,6708966,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
110,"Dance Monkey","Tones And I",6675021,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
111,A-O-K,"Tai Verdes",6646235,https://open.spotify.com/track/1sx0XsWUusUoPstbvokZjP
112,"SCOOP (feat. Doja Cat)","Lil Nas X",6612963,https://open.spotify.com/track/6bpq1jGkVz66Q3LYeoXdjZ
113,"double take",dhruv,6593965,https://open.spotify.com/track/2CVChktEKBsM6v4IfdFU5k
114,Yellow,Coldplay,6501986,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
115,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6474991,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
116,"Shape of You","Ed Sheeran",6452401,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
117,"Heartbreak Anniversary",Giveon,6435773,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
118,telepatía,"Kali Uchis",6435163,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
119,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,6429703,https://open.spotify.com/track/30QR0ndUdiiMQMA9g1PGCm
120,"Bala Love","Mc Anjim",6392025,https://open.spotify.com/track/48Ll1C6qAnP2UjnopQDh4a
121,"Off The Grid","Kanye West",6389969,https://open.spotify.com/track/2gbMPBrBVj3CuNTLp2dHYs
122,Arcade,"Duncan Laurence",6312555,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
123,"Poblado - Remix","J Balvin",6225584,https://open.spotify.com/track/2K1CQMoG2Dy5nmeOYnhoi8
124,"too easy",Gunna,6182823,https://open.spotify.com/track/4eL3XeuGaEoVT8ttDh3hwY
125,Heather,"Conan Gray",6179175,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
126,Levitating,"Dua Lipa",6099427,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
127,"Bohemian Rhapsody - Remastered 2011",Queen,6065795,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
128,"A La Antigüita","Calibre 50",6040636,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT
129,"you broke me first","Tate McRae",6034788,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
130,"Daddy Issues","The Neighbourhood",6022842,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
131,"You Right","Doja Cat",5931113,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
132,"Jugaste y Sufrí","Eslabon Armado",5902957,https://open.spotify.com/track/3NqBxTOMCJ3zW9CIP51td4
133,"WITHOUT YOU","The Kid LAROI",5879073,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
134,Señorita,"Shawn Mendes",5872202,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
135,"The Real Slim Shady",Eminem,5844486,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
136,"Mon Amour - Remix",zzoilo,5818772,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R
137,"Gangsta's Paradise",Coolio,5814634,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
138,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi",5813591,https://open.spotify.com/track/2rOnSn2piaqLAlYjtfUBlY
139,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",5787674,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
140,"Head & Heart (feat. MNEK)","Joel Corry",5781914,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
141,"Meu Pedaço de Pecado","João Gomes",5781468,https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6
142,"Counting Stars",OneRepublic,5780875,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
143,"The Nights",Avicii,5764262,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
144,"Ela e Ela","Zé Neto & Cristiano",5759898,https://open.spotify.com/track/5Yu1AOnIzC1tWRJ4U0uW7u
145,Dandelions,"Ruth B.",5734900,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
146,"ALMAS GEMELAS","Myke Towers",5719256,https://open.spotify.com/track/2KcNrONbZ0hvBPjvrDO2tx
147,"Você Beberia Ou Não Beberia?","Zé Neto & Cristiano",5719042,https://open.spotify.com/track/4P7IXYPAkinTdZrBF5bGWp
148,"Quer Voar",Matuê,5714332,https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz
149,"Talking to the Moon","Bruno Mars",5710496,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
150,"Butter (Megan Thee Stallion Remix)",BTS,5703140,https://open.spotify.com/track/3JR0ducCexKbeK47g6AHm5
151,"Say You Won't Let Go","James Arthur",5699299,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
152,Shallow,"Lady Gaga",5678972,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
153,goosebumps,"Travis Scott",5676064,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
154,"Botella Tras Botella","Gera MX",5673821,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
155,Memories,"Maroon 5",5668382,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI
156,"Another Love","Tom Odell",5660310,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
157,brutal,"Olivia Rodrigo",5656596,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
158,"Mr. Brightside","The Killers",5626831,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
159,"Take Me To Church",Hozier,5622520,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
160,"Every Breath You Take","The Police",5615991,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
161,"No Role Modelz","J. Cole",5613675,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
162,Riptide,"Vance Joy",5573296,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
163,"No Friends In The Industry",Drake,5565289,https://open.spotify.com/track/2tUL6dZf1mywCj5WvCPZw6
164,Run,OneRepublic,5562045,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
165,"She Knows (feat. Amber Coffman & Cults)","J. Cole",5547220,https://open.spotify.com/track/0Fs9cdPDhptWEDJmiCbkEW
166,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,5503955,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
167,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",5488247,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
168,"Goosebumps - Remix","Travis Scott",5443480,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
169,"7 rings","Ariana Grande",5426741,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
170,2/Catorce,"Rauw Alejandro",5404280,https://open.spotify.com/track/0PwFN7vRvY80Hnkoew2x3f
171,"Here's Your Perfect","Jamie Miller",5389083,https://open.spotify.com/track/2aTKrdenCq5qBOoJPFdn4P
172,"Chega E Senta - Ao Vivo","John Amplificado",5388837,https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl
173,"bad guy","Billie Eilish",5383428,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
174,"Obsessed With You","Central Cee",5381038,https://open.spotify.com/track/4PYfFHKfjYz6dwAtZhBy1z
175,"Dreams - 2004 Remaster","Fleetwood Mac",5380811,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
176,"Wake Me Up",Avicii,5377017,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
177,Loverboy,A-Wall,5355014,https://open.spotify.com/track/0qXP5fMhxGzxALOkXYUxfP
178,"All of Me","John Legend",5336586,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
179,"Roses - Imanbek Remix","SAINt JHN",5328742,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
180,"Jocelyn Flores",XXXTENTACION,5292411,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
181,"Ranjha (From ""Shershaah"")","Jasleen Royal",5281989,https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j
182,"Wants and Needs (feat. Lil Baby)",Drake,5263075,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
183,"Adore You","Harry Styles",5260914,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
184,"Never Going Home",Kungs,5252128,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
185,Hawái,Maluma,5213828,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
186,"Sexo Virtual","Rauw Alejandro",5202781,https://open.spotify.com/track/0giiXonRhODYy4J1iy4Lb3
187,"Wow Wow (feat. Becky G)","Maria Becerra",5199617,https://open.spotify.com/track/4Yip3hds5IHyT7AqoNHfmX
188,"Lucid Dreams","Juice WRLD",5197568,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
189,September,"Earth, Wind & Fire",5191972,https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw
190,"Blank Space","Taylor Swift",5181671,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
191,Rasputin,Majestic,5178174,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
192,"Nota de Repúdio - Ao Vivo","Gusttavo Lima",5170773,https://open.spotify.com/track/3agFBAMPiIvzfTh7a9Udm6
193,"Wildest Dreams","Taylor Swift",5170252,https://open.spotify.com/track/3fVnlF4pGqWI9flVENcT28
194,"Motley Crew","Post Malone",5154356,https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed
195,"Without Me",Eminem,5127066,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
196,"Hold On","Justin Bieber",5123926,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
197,"Wonderwall - Remastered",Oasis,5061858,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
198,"Your Love (9PM)",ATB,5055761,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
199,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",5048295,https://open.spotify.com/track/5gZYpjakt37G3c58FKcQwJ
200,INFERNO,"Sub Urban",5024228,https://open.spotify.com/track/7aonAWn0J0AJ47ZU9WHCXC
