,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,París,Ingratax,14168711,https://open.spotify.com/track/4bF2y8rR7GUjrd5LNEvej3
25,"Heat Waves","Glass Animals",14097863,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
26,"Blinding Lights","The Weeknd",14088762,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
27,"AM Remix","Nio Garcia",13847228,https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
28,"drivers license","Olivia Rodrigo",13569526,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
29,"Volando - Remix",Mora,13566477,https://open.spotify.com/track/0G2zPzWqVjR68iNPmx2TBe
30,"Visiting Hours","Ed Sheeran",13184094,https://open.spotify.com/track/44V6EzbUSYgyfsNiP0FrlA
31,2055,"Sleepy Hallow",13107426,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
32,"Permission to Dance",BTS,12878809,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
33,"Leave The Door Open","Bruno Mars",12372113,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
34,"Summer of Love (Shawn Mendes & Tainy)","Shawn Mendes",12223187,https://open.spotify.com/track/0z8hI3OPS8ADPWtoCjjLl6
35,Cúrame,"Rauw Alejandro",11999348,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I
36,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,11840744,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
37,"Entre Nosotros","Tiago PZK",11552129,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb
38,happier,"Olivia Rodrigo",11539545,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
39,"Love Tonight - Edit",Shouse,11504482,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
40,"Ain't Shit","Doja Cat",11447293,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
41,"Rumors (feat. Cardi B)",Lizzo,11312631,https://open.spotify.com/track/6KgtcmCF9Ky68XC7ezxl3s
42,"911 - Remix",Sech,11286181,https://open.spotify.com/track/27RSJHEA99Y0Vsow7nA37A
43,Sobrio,Maluma,11056933,https://open.spotify.com/track/4HzqWEdAbzcVFDv0pvxV4w
44,"Astronaut In The Ocean","Masked Wolf",10910578,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
45,"Watermelon Sugar","Harry Styles",10899125,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
46,"Don't Go Yet","Camila Cabello",10851429,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
47,"Get Into It (Yuh)","Doja Cat",10833395,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
48,"In Da Getto","J Balvin",10689255,https://open.spotify.com/track/63aj87TQG6F3RVO5nbG2VQ
49,DÁKITI,"Bad Bunny",10561454,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
50,Miénteme,TINI,10409355,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
51,"jealousy, jealousy","Olivia Rodrigo",10141690,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
52,"Tiroteo - Remix","Marc Seguí",9845427,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
53,"Don’t Go (with Justin Bieber & Don Toliver)",Skrillex,9746989,https://open.spotify.com/track/55sgQENF3LY1sUcJUwasLl
54,"Pareja Del Año","Sebastian Yatra",9706992,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM
55,"favorite crime","Olivia Rodrigo",9492199,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
56,Freaks,"Surf Curse",9484314,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
57,"Mood (feat. iann dior)",24kGoldn,9481998,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
58,Dynamite,BTS,9096462,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
59,"The Business",Tiësto,9033150,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
60,"Leave Before You Love Me (with Jonas Brothers)",Marshmello,8992984,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
61,"Cold Heart - PNAU Remix","Elton John",8987047,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
62,"Poblado - Remix","J Balvin",8897148,https://open.spotify.com/track/1WedZeiezCmCEOzLwhx0hV
63,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi",8685809,https://open.spotify.com/track/2rOnSn2piaqLAlYjtfUBlY
64,"Sweater Weather","The Neighbourhood",8565503,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
65,Loco,"Justin Quiles",8544397,https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72
66,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,8491556,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
67,"Don't Start Now","Dua Lipa",8477303,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
68,"Someone You Loved","Lewis Capaldi",8400158,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
69,"Love Again","Dua Lipa",8360103,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
70,"double take",dhruv,8247106,https://open.spotify.com/track/2CVChktEKBsM6v4IfdFU5k
71,RAPSTAR,"Polo G",8242379,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
72,"Save Your Tears","The Weeknd",8226568,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
73,"Meu Pedaço de Pecado","João Gomes",8225141,https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6
74,"Motley Crew","Post Malone",8213806,https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed
75,"I GUESS I'M IN LOVE","Clinton Kane",8110575,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
76,Run,OneRepublic,8002214,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
77,"Dark Red","Steve Lacy",7889872,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
78,"Matt Hardy 999 (feat. Juice WRLD)","Trippie Redd",7839828,https://open.spotify.com/track/4zbr7Cp3UB00FurUovPU03
79,"Ranjha (From ""Shershaah"")","Jasleen Royal",7690546,https://open.spotify.com/track/72zHuDxFQTjbL51qJQSA7j
80,"Heartbreak Anniversary",Giveon,7686174,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
81,"Mood Ring",Lorde,7651593,https://open.spotify.com/track/6FE9EXi8TYg09hR4xv5PWJ
82,"You Right","Doja Cat",7631417,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
83,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",7598351,https://open.spotify.com/track/6iBlllot0wdy8f7V5t8OnR
84,"Fiel - Remix",Wisin,7553007,https://open.spotify.com/track/43qcs9NpJhDxtG91zxFkj7
85,"Chosen (feat. Ty Dolla $ign)",Blxst,7526843,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
86,"Don't Be Shy",Tiësto,7456375,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
87,positions,"Ariana Grande",7297960,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
88,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",7271258,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
89,brutal,"Olivia Rodrigo",7190440,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
90,Arcade,"Duncan Laurence",7136674,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
91,"Thot Shit","Megan Thee Stallion",7123269,https://open.spotify.com/track/5zNW5ARjYhJQJz1AChP33n
92,"Dance Monkey","Tones And I",7116433,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
93,Believer,"Imagine Dragons",7080158,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
94,"Bilmem Mi?",Sefo,7055984,https://open.spotify.com/track/6wbDn8NI3ygkOeDJiS0ASi
95,telepatía,"Kali Uchis",7037968,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
96,"Like I Can","Sam Smith",7018364,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
97,Levitating,"Dua Lipa",7018215,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
98,Circles,"Post Malone",7007953,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
99,"ALMAS GEMELAS","Myke Towers",6960489,https://open.spotify.com/track/2KcNrONbZ0hvBPjvrDO2tx
100,"WITHOUT YOU","The Kid LAROI",6954942,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
101,"Before You Go","Lewis Capaldi",6894135,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
102,"lovely (with Khalid)","Billie Eilish",6875761,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
103,Rasputin,Majestic,6859615,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
104,"Build a Bitch","Bella Poarch",6773315,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
105,"Rich MF (feat. Polo G & Lil Durk)","Trippie Redd",6767904,https://open.spotify.com/track/5KQxun2WxwDMsV7HCN2ONK
106,"Head & Heart (feat. MNEK)","Joel Corry",6754939,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
107,"Shape of You","Ed Sheeran",6742055,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
108,"Your Love (9PM)",ATB,6727985,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
109,Perfect,"Ed Sheeran",6715188,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
110,"Chega E Senta - Ao Vivo","John Amplificado",6691061,https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl
111,2/Catorce,"Rauw Alejandro",6526962,https://open.spotify.com/track/0PwFN7vRvY80Hnkoew2x3f
112,"Quer Voar",Matuê,6511521,https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz
113,Rolê,"Tarcísio do Acordeon",6511252,https://open.spotify.com/track/25141FAgU1OmwoC9W2i5E3
114,A-O-K,"Tai Verdes",6511165,https://open.spotify.com/track/1sx0XsWUusUoPstbvokZjP
115,"Botella Tras Botella","Gera MX",6435474,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
116,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6423329,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
117,"Smells Like Teen Spirit",Nirvana,6361345,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
118,"Iko Iko (My Bestie)","Justin Wellington",6352145,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
119,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",6289735,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
120,"Goosebumps - Remix","Travis Scott",6288478,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
121,MORENA,"Luan Santana",6278831,https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd
122,Skate,"Bruno Mars",6268786,https://open.spotify.com/track/2sXf2JdbB2GlNju00kw9WE
123,"Here's Your Perfect","Jamie Miller",6267042,https://open.spotify.com/track/2aTKrdenCq5qBOoJPFdn4P
124,"Wants and Needs (feat. Lil Baby)",Drake,6266311,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
125,"EL MAKINON","KAROL G",6245663,https://open.spotify.com/track/2FSGUA0gFgGeQdprjtGM2M
126,"Talking to the Moon","Bruno Mars",6206703,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
127,"Hold On","Justin Bieber",6205593,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
128,Heather,"Conan Gray",6143019,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
129,Señorita,"Shawn Mendes",6081739,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
130,"Roses - Imanbek Remix","SAINt JHN",6070760,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
131,"you broke me first","Tate McRae",6052236,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
132,"Daddy Issues","The Neighbourhood",6050255,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
133,"Ficha Limpa","Gusttavo Lima",6034748,https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8
134,Fiel,"Los Legendarios",6026962,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
135,FULANITO,"Becky G",5970205,https://open.spotify.com/track/59L8x0xy8njj75vzVCPMqg
136,Riptide,"Vance Joy",5964840,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
137,"The Nights",Avicii,5960917,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
138,"NOT SOBER (feat. Polo G & Stunna Gambino)","The Kid LAROI",5909943,https://open.spotify.com/track/1JXBNvlDEl2epKSJ9EOgKX
139,Pain,PinkPantheress,5904579,https://open.spotify.com/track/7CIERzyqIwLVKGp00YbHRO
140,goosebumps,"Travis Scott",5812236,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
141,Memories,"Maroon 5",5777928,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI
142,"Take Me To Church",Hozier,5773768,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
143,"Solar Power",Lorde,5770150,https://open.spotify.com/track/5VmpLtRycwbA54XsTffKq4
144,"Bohemian Rhapsody - Remastered 2011",Queen,5763747,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
145,"7 rings","Ariana Grande",5760586,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
146,"Another Love","Tom Odell",5744457,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
147,"Aquelas Coisas","João Gomes",5740342,https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M
148,"Just for me",PinkPantheress,5725552,https://open.spotify.com/track/6OTKVgVpVaVjhRLYizPJKA
149,"LA NOCHE DE ANOCHE","Bad Bunny",5719100,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
150,Shallow,"Lady Gaga",5712556,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
151,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",5706809,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
152,"Never Going Home",Kungs,5685102,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
153,Streets,"Doja Cat",5679879,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
154,"Counting Stars",OneRepublic,5648770,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
155,Dinero,"Trinidad Cardona",5645886,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
156,Yellow,Coldplay,5618299,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
157,BED,"Joel Corry",5614314,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
158,512,Mora,5574736,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
159,"Say You Won't Let Go","James Arthur",5551482,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
160,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,5531709,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
161,"edamame (feat. Rich Brian)",bbno$,5528121,https://open.spotify.com/track/1uMHCAyGmHqyygoNRuo7MV
162,"ZITTI E BUONI",Måneskin,5521120,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
163,"Mr. Brightside","The Killers",5513047,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
164,"Wake Me Up",Avicii,5499544,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
165,Loverboy,A-Wall,5490484,https://open.spotify.com/track/3CboywxfJIgvHqi2FF4exb
166,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,5488248,https://open.spotify.com/track/7COGuXyTr12KvdaYXMqheC
167,"Every Breath You Take","The Police",5459370,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
168,Remember,"Becky Hill",5454373,https://open.spotify.com/track/4laAKIq9ZxBCwf99rauPYb
169,"Auf & Ab",Montez,5428215,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
170,"bad guy","Billie Eilish",5424179,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
171,Hawái,Maluma,5396330,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
172,"Jocelyn Flores",XXXTENTACION,5383600,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
173,"Come & Go (with Marshmello)","Juice WRLD",5365602,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
174,"Love Tonight - David Guetta Remix Edit",Shouse,5349342,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
175,34+35,"Ariana Grande",5344514,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
176,"Arranhão - Ao Vivo","Henrique & Juliano",5340266,https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw
177,"Essence (feat. Justin Bieber & Tems)",WizKid,5332786,https://open.spotify.com/track/1mSdbey7RstGLY2udgXv74
178,"All of Me","John Legend",5315749,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
179,Dandelions,"Ruth B.",5300684,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
180,"Se For Amor","João Gomes",5299197,https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw
181,"Lucid Dreams","Juice WRLD",5286813,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
182,LO$ER=LO♡ER,"TOMORROW X TOGETHER",5281207,https://open.spotify.com/track/21aOLk12MksET8AsbU0SI6
183,"Dreams - 2004 Remaster","Fleetwood Mac",5275794,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
184,"Paradise (feat. Dermot Kennedy)",MEDUZA,5243849,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
185,"La Curiosidad","Jay Wheeler",5222319,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
186,YaMeFui,Bizarrap,5209590,https://open.spotify.com/track/42ahuAFlYGjIGBpVdHcLij
187,"The Real Slim Shady",Eminem,5194260,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
188,"Fancy Like","Walker Hayes",5182156,https://open.spotify.com/track/3ZozFqJJlDBNIm4xqxn2ZD
189,"Holy Smokes (feat. Lil Uzi Vert)","Trippie Redd",5173216,https://open.spotify.com/track/26LC5kDFE0vWJzVyaENajX
190,"WAP (feat. Megan Thee Stallion)","Cardi B",5168712,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
191,"Baby Me Atende","Matheus Fernandes",5160715,https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7
192,"Adore You","Harry Styles",5078093,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
193,"One Dance",Drake,5074905,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
194,"Chasing Stars (feat. James Bay)",Alesso,5062566,https://open.spotify.com/track/6y6xhAgZjvxy5kR5rigpY3
195,"Mi Debilidad","Maria Becerra",5047945,https://open.spotify.com/track/70LLyzO7jT6DsQvCwwHDch
196,Closer,"The Chainsmokers",5045563,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
197,Reckless,"Madison Beer",5041467,https://open.spotify.com/track/5ajjAnNRh8bxFvaVHzpPjh
198,"Another One Bites The Dust - Remastered 2011",Queen,5035534,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
199,"Tell Em",Cochise,5034184,https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8
200,"Nicky Jam: Bzrp Music Sessions, Vol. 41",Bizarrap,5021033,https://open.spotify.com/track/03LfOYi0icz4souspZVVhq
